公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,海淀区,高级/资深服务端开发工程师,5-10年,本科,25k-50k,"技术大牛,高性能,大后端,发展空间"
北京读我科技有限公司,伴鱼口语,150-500人,C轮,朝阳区,web高级研发工程师(J10002),5-10年,本科,30k-50k,"产品牛,氛围好,团队好,福利高"
北京猫盘技术有限公司,猫盘,15-50人,A轮,海淀区,ROM开发工程师,5-10年,本科,20k-40k,"带薪年假,五险一金,大牛多,上升空间大"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,大数据开发工程师-平台事业部,1-3年,本科,13k-22k,平台大、福利待遇好
轻客智能科技（江苏）有限公司,MYNTAI小觅智能,50-150人,A轮,朝阳区,自动驾驶开发工程师,1-3年,本科,13k-25k,"上升空间大,福利待遇好,弹性工作制,平台成长快"
北京彼刻科技有限公司,Hydro,15-50人,不需要融资,朝阳区,后端工程师,3-5年,本科,20k-40k,"团队氛围好,产品前景广,三餐+房补,弹性工作"
天津市国瑞数码安全系统股份有限公司,国瑞数码,150-500人,不需要融资,朝阳区,高级大数据研发工程师（北京）,5-10年,本科,20k-30k,"五险一金,股票期权,员工旅游,带薪年假"
全时云商务服务股份有限公司,全时,500-2000人,D轮及以上,朝阳区,DevOps开发工程师,5-10年,本科,15k-25k,发展空间大福利待遇好团队氛围佳 地铁周边
中国医学论坛报社,中国医学论坛报、CMT,50-150人,未融资,西城区,大数据开发工程师,3-5年,本科,20k-40k,医疗大数据、资金链稳定、福利待遇全
北京小年糕互联网技术有限公司,小年糕,150-500人,C轮,海淀区,php后端开发工程师（转go）,3-5年,本科,20k-40k,"指数型增长,技术气氛好"
北京瞰微智视科技有限公司,Conviva,150-500人,D轮及以上,朝阳区,高级后端开发工程师,5-10年,本科,25k-50k,"全球协作,硅谷技术,自我驱动,重开发"
厦门安妮股份有限公司,安妮股份,500-2000人,上市公司,海淀区,区块链开发工程师,3-5年,本科,15k-30k,"五险一金,带薪年假,上市公司,版权区块链"
北京地平线信息技术有限公司,地平线机器人,500-2000人,B轮,海淀区,软件开发工程师,1-3年,本科,20k-40k,"绩效奖金,弹性工作,技术大牛"
北京心知科技有限公司,心知科技,15-50人,A轮,朝阳区,后端开发工程师,1-3年,本科,15k-30k,"技术驱动,独特挑战,高速发展,股份期权"
哆啦宝（北京）科技有限公司,哆啦宝,150-500人,B轮,朝阳区,大数据高级开发工程师,3-5年,本科,15k-30k,"BAT团队,不打卡,福利多多"
北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,海淀区,运维开发工程师,3-5年,本科,20k-30k,"挑战,机会,自由,技术氛围浓"
杭州数澜科技有限公司,数澜科技,150-500人,A轮,朝阳区,高级大数据开发工程师【北京】,3-5年,本科,15k-30k,"大牛云集,股票期权,六险一金,发展空间大"
影时光网络技术（北京）有限公司,时光网-Mtime,500-2000人,不需要融资,朝阳区,运维开发工程师,5-10年,本科,15k-25k,"平台好,福利全面,发展空间大,团队优秀"
融慧金科金融服务外包（北京）有限公司,融慧金科,50-150人,A轮,朝阳区,大数据研发工程师,3-5年,本科,15k-30k,"五险一金,股票期权,地铁周边"
百融金融信息服务股份有限公司,百融金服,500-2000人,C轮,海淀区,研发工程师-算法方向,应届毕业生,本科,16k-20k,"年底双薪,带薪年假,绩效奖励,年度旅游"
北京瀚海星云科技有限公司,星云Clustar,15-50人,天使轮,西城区,Golang工程师,应届毕业生,本科,10k-20k,AI领域 前沿技术 专家指导 培训分享
北京弥财投资咨询有限公司,弥财,50-150人,A轮,朝阳区,区块链开发工程师,3-5年,本科,20k-40k,"外企环境,行业先驱,零食无限,优秀同事"
思特沃克软件技术（成都）有限公司,ThoughtWorks,2000人以上,不需要融资,东城区,后端开发,3-5年,本科,15k-30k,"技术领先,快速成长,学习氛围,国际化视野"
北京小年糕互联网技术有限公司,小年糕,150-500人,C轮,海淀区,java后端开发工程师（转go）,3-5年,本科,20k-40k,"指数型增长,技术气氛好"
轻易科技有限公司,轻易贷,2000人以上,上市公司,海淀区,大数据开发工程师,3-5年,本科,25k-50k,"弹性工作制,绩效奖金,扁平化管理,全产业链"
北京读我科技有限公司,伴鱼口语,150-500人,C轮,朝阳区,测试开发工程师(J10007),3-5年,本科,30k-45k,"产品牛,氛围好,团队好,福利高"
北京木瓜移动科技股份有限公司,木瓜移动,150-500人,B轮,海淀区,大数据开发工程师,3-5年,本科,15k-25k,"发展前景好,全球业务,五险一金,年终奖金"
北京至信普林科技有限公司,普林科技,50-150人,A轮,海淀区,前端开发工程师,3-5年,本科,15k-25k,平台好，发展空间大
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,高级数据开发工程师-玩乐事业部(J11632),不限,本科,25k-30k,六险一金，团队和谐
北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,海淀区,商业数据开发-资深开发工程师,5-10年,本科,30k-50k,"技术大牛,年轻有朝气"
北京启明合心科技有限公司,合心科技,50-150人,B轮,海淀区,运维开发工程师,不限,本科,15k-25k,"午晚餐,零食,快速发展,各种团建"
北京四方启点科技有限公司,四方启点,150-500人,未融资,海淀区,web APP开发工程师,3-5年,本科,13k-16k,福利好、待遇佳、地铁周边
北京微名天下科技有限公司,递名片,少于15人,A轮,朝阳区,前端工程师,3-5年,本科,15k-20k,专注产品、前景好、团队氛围好
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,业务测试技术专家(外卖测试组-北京总部),不限,本科,15k-20k,发展平台佳；发展机会多；工作氛围轻松
北京图森智途科技有限公司,图森未来,150-500人,C轮,朝阳区,自动驾驶系统研发工程师,不限,本科,20k-40k,"行业前沿,大牛云集,发展空间大,薪酬福利好"
北京理房通支付科技有限公司,理房通,150-500人,不需要融资,海淀区,大数据开发工程师,5-10年,本科,25k-50k,"六险一金,支付牌照"
北京云动数字媒体技术有限公司,会小二网,150-500人,B轮,朝阳区,PHP开发工程师,1-3年,本科,13k-26k,行业领先、知名VC、精英团队、期权奖励
深圳天宏迅联科技发展有限公司,天宏迅联,50-150人,A轮,海淀区,高级运维开发工程师/运维开发经理,5-10年,本科,25k-45k,"氛围轻松,福利多多,弹性工作,高额期权"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,高级数据开发工程师-机票事业部(J12937),5-10年,本科,25k-35k,"核心模块,海量数据,16薪+"
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,朝阳区,后台研发（高级）工程师 -- 推送方向,3-5年,不限,30k-60k,良好的发展前景
北京百乘金科科技有限公司,百乘集团,2000人以上,上市公司,朝阳区,资深模型开发工程师,3-5年,本科,30k-50k,"平台发展好,年底绩效,扁平管理,交通便利"
北京加一时代数字科技有限公司,加一时代,15-50人,A轮,朝阳区,Unity3D研发工程师,3-5年,大专,15k-20k,"二次元,创业公司,弹性工作,不打卡"
北京快快网络技术有限公司,真融宝,150-500人,B轮,海淀区,DBA研发工程师,3-5年,本科,25k-35k,"工作环境,发展空间,不打卡"
克鲁（北京）网络科技有限公司,Castbox,50-150人,B轮,朝阳区,Golang 开发工程师,3-5年,本科,20k-40k,"大牛云集,区块链技术,免费三餐,租房补贴"
北京瀚海星云科技有限公司,星云Clustar,15-50人,天使轮,西城区,高级Golang工程师,3-5年,本科,25k-40k,AI领域 前沿技术 专家指导 培训分享
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,数据开发工程师（偏支付系统）-平台事业部,1-3年,本科,15k-20k,互联网大平台，核心支付系统
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,海淀区,高级大数据研发工程师,5-10年,本科,20k-35k,"上市大数据,年终奖金，技术牛人多"
北京杰思安全科技有限公司,Majorsec,15-50人,A轮,朝阳区,驱动开发工程师,5-10年,本科,15k-25k,"创业公司,弹性工作,期权奖励,扁平管理"
上海氪信信息技术有限公司,CreditX,50-150人,B轮,东城区,研发工程师（北京）,1-3年,本科,15k-25k,"弹性工作,精英团队,福利优厚,发展空间大"
北京云动九天科技有限公司,省钱快报,150-500人,C轮,东城区,运维开发工程师,3-5年,本科,20k-35k,"免费三餐,百万日活,弹性工作,扁平管理"
北京颐顺太和软件科技有限公司,新东方,2000人以上,上市公司,朝阳区,后端开发工程师,3-5年,本科,15k-30k,发展前景好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,后端开发工程师-广告系统,应届毕业生,本科,15k-30k,六险一金，弹性工作，免费三餐，租房补贴
北京吾好科技发展有限公司,吾好科技,150-500人,A轮,朝阳区,大数据开发工程师,3-5年,本科,15k-30k,"从0-1,技术大牛,回报丰厚"
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,研发工程师（数据应用方向）,1-3年,本科,18k-25k,七险一金 核心部门 自助午餐 团建活动
北京灏博大数据科技有限公司,灏博大数据,15-50人,不需要融资,海淀区,高级前端开发工程师,3-5年,本科,17k-30k,发展空间大，集团资金支持
北京星云比特科技有限公司,星云比特,15-50人,天使轮,海淀区,资深golang工程师,5-10年,本科,27k-46k,区块链，氛围融洽，自由，不打卡，加班少
北京瀚海星云科技有限公司,星云Clustar,15-50人,天使轮,西城区,GO/Golang工程师,1-3年,本科,20k-40k,AI领域 前沿技术 专家指导 培训分享
上海投中信息咨询股份有限公司北京办事处,投中信息,150-500人,D轮及以上,东城区,测试开发工程师,3-5年,本科,20k-35k,"行业领先,六险一金,多种福利,领导好"
北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,海淀区,大数据运维开发工程师,3-5年,本科,20k-30k,"挑战,机会,自由,技术氛围浓"
北京合思信息技术有限公司,易快报,150-500人,B轮,海淀区,前端开发工程师-TMC,3-5年,本科,18k-25k,"前景好,成长快,老板好,无天花板"
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,高级后端开发工程师（技术架构方向）,3-5年,本科,15k-30k,福利待遇丰厚 发展空间大
北京畅聊天下科技有限公司,畅聊天下,150-500人,B轮,海淀区,测试开发工程师,1-3年,本科,15k-25k,"B+轮,IPO,绩效和年终,晋升机会多"
芋头科技（杭州）有限公司,Rokid,150-500人,B轮,海淀区,高级测试开发工程师,1-3年,本科,12k-24k,"年底双薪,博士云集,AI公司"
北京众享比特科技有限公司,众享比特,50-150人,B轮,朝阳区,Node.js研发工程师,3-5年,本科,20k-25k,"全额一金,补充医疗,员工体检,半年调薪"
北京云动九天科技有限公司,省钱快报,150-500人,C轮,东城区,测试开发工程师,3-5年,本科,20k-30k,"每日三餐,百万日活,弹性工作,扁平管理"
北京点石经纬科技有限公司,OKAY智慧教育,150-500人,B轮,海淀区,Android工程师,3-5年,大专,14k-24k,"机会多多,大牛多,平台好"
上海任意门科技有限公司,Soul App,50-150人,B轮,海淀区,大数据开发工程师,5-10年,本科,25k-50k,"高薪,五险一金"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,知识谱图挖掘研发工程师-机票事业部(J12939),5-10年,本科,25k-40k,"核心模块,海量数据,16薪+"
苏州思必驰信息科技有限公司,思必驰科技,150-500人,C轮,海淀区,【校招】大数据开发工程师,应届毕业生,本科,15k-25k,AI 独角兽；语音交互
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,运维开发工程师,5-10年,本科,30k-60k,"六险一金,免费健身房,免费双餐,福利待遇优"
北京猫盘技术有限公司,猫盘,15-50人,A轮,海淀区,C/C++开发工程师,3-5年,本科,15k-30k,"五险一金,带薪年假,大牛多,上升空间大"
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,搜索研发高级工程师/技术专家,3-5年,本科,25k-50k,"优秀团队,弹性工作,发展空间,战略业务"
北京合思信息技术有限公司,易快报,150-500人,B轮,海淀区,高级前端开发工程师,5-10年,本科,18k-35k,"前景好,成长快,氛围和谐,无天花板"
爱赛因斯（北京）科技有限公司,PMCAFF产品经理社区,15-50人,A轮,朝阳区,资深GO开发工程师,5-10年,本科,20k-40k,"行业发展好,项目前景,技术提升"
北京东方车云信息技术有限公司,易到用车,500-2000人,D轮及以上,东城区,测试开发工程师,3-5年,本科,15k-25k,年底双薪 弹性上班
北京智能优学科技有限公司,熊猫加加,15-50人,未融资,朝阳区,大数据开发工程师,3-5年,本科,25k-35k,"入五险一金,部门聚餐,地铁周边,团队出游"
北京景通科信科技有限公司,景通科信,50-150人,A轮,朝阳区,Openstack 开发工程师,3-5年,本科,15k-30k,"发展空间大,弹性福利,五险,绩效奖金"
北京网录科技有限公司,网录科技,50-150人,不需要融资,海淀区,高级软件工程师（Go / C / C++ ),5-10年,本科,25k-50k,"五险一金,绩效奖金,不打卡,带薪假期"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,运维开发工程师--平台事业部(J13295),不限,不限,15k-25k,前景广阔
广州摩翼信息科技有限公司,翼课网,500-2000人,不需要融资,大兴区,大数据研发高级工程师,3-5年,本科,18k-26k,"队伍年轻,年终奖金,大牛过招,环境耐撕"
北京轻松筹网络科技有限公司,轻松筹,500-2000人,C轮,东城区,大数据开发工程师,3-5年,大专,20k-35k,五险一金，弹性工作，年底奖金。
中诚信征信有限公司,中诚信征信,150-500人,不需要融资,东城区,数据库开发工程师,1-3年,本科,10k-20k,"行业领导者,独立四合院,周五7小时,免费午餐"
北京图森智途科技有限公司,图森未来,150-500人,C轮,朝阳区,嵌入式研发工程师,1-3年,不限,15k-30k,"行业前沿大牛云集,发展空间大,薪酬福利好"
北京彼刻科技有限公司,Hydro,15-50人,不需要融资,朝阳区,资深后端工程师,5-10年,本科,30k-60k,"技术氛围,产品前景广,三餐+房补,弹性工作"
北京四方启点科技有限公司,四方启点,150-500人,未融资,海淀区,测试开发工程师,5-10年,本科,17k-25k,"美女如云,有期权,交通便利,福利待遇佳"
北京融联世纪信息技术有限公司,融360,500-2000人,D轮及以上,海淀区,高级测试开发工程师,3-5年,本科,25k-35k,"互联网金融,发展前景,专业团队,福利待遇"
百融金融信息服务股份有限公司,百融金服,500-2000人,C轮,海淀区,大数据开发工程师,应届毕业生,本科,15k-20k,"年底双薪,带薪年假,绩效奖励"
北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,海淀区,技术工程部-高级安全开发工程师,3-5年,本科,25k-40k,团队气氛好
中寰卫星导航通信有限公司,中寰卫星,500-2000人,不需要融资,海淀区,大数据开发工程师,3-5年,本科,15k-30k,六险一金 免费班车 定期体检
天津市国瑞数码安全系统股份有限公司,国瑞数码,150-500人,不需要融资,朝阳区,高级Java工程师/开发/软件工程师（京）,3-5年,大专,15k-30k,"五险一金,弹性上下班,带薪年假,股票期权"
北京畅聊天下科技有限公司,畅聊天下,150-500人,B轮,海淀区,Golang语言开发工程师,3-5年,本科,15k-30k,"B+轮,IPO,绩效和年终,晋升机会多"
上海赛连信息科技有限公司,小鱼易连,150-500人,B轮,朝阳区,大数据开发工程师-北京,3-5年,本科,15k-25k,"五险一金,年底双薪,餐饮补贴,弹性工作"
北京乐城堡科技有限公司,JoyCastle,15-50人,不需要融资,朝阳区,高级 Golang 后端开发工程师,3-5年,本科,20K-35K,"交通便利,办公环境好,福利待遇好,团队氛围好"
北京三厚科技有限公司,新经济100人,15-50人,A轮,海淀区,华为云-智能骨干网高级研发工程师,3-5年,本科,25k-50k,高额年终奖，股票TUP长期激励
完美世界（北京）软件科技发展有限公司,完美世界,2000人以上,上市公司,朝阳区,TA技术美术（游戏）(4724),5-10年,本科,20k-30k,"上市公司,待遇高,福利多,空间大"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,后端开发工程师（在线推荐引擎）,3-5年,本科,25k-35k,"上市公司,丰富福利,免费旅游,大咖云集"
北京瀚海星云科技有限公司,星云Clustar,15-50人,天使轮,西城区,C/C++工程师,1-3年,本科,15k-30k,AI领域 前沿技术 专家指导 培训分享
北京泛钛客科技有限公司,泛钛客,150-500人,A轮,朝阳区,运维研发工程师,1-3年,本科,10k-20k,"团队氛围好,福利待遇好,成长空间大"
美味书签（北京）信息技术有限公司,LeanCloud,15-50人,A轮,朝阳区,资深后端工程师,不限,不限,20k-40k,行业领先的产品，高薪福利全员有期权
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,高级Java开发工程师（内推2）,3-5年,不限,20k-40k,"六险一金,丰厚年终奖,大牛团队,免费午餐"
北京百乘金科科技有限公司,百乘集团,2000人以上,上市公司,朝阳区,测试开发工程师,3-5年,本科,15k-30k,"五险一金,餐补,年终奖金,绩效奖金"
北京汉迪移动互联网科技股份有限公司,iHandy,150-500人,不需要融资,海淀区,高级服务器开发工程师,3-5年,本科,30k-45k,"硅谷式办公,六险一金,水果零食,团队氛围佳"
南京蓝鲸人网络科技有限公司,美篇,50-150人,B轮,海淀区,前端开发工程师,3-5年,本科,20k-40k,"期权激励,工作日出游,弹性工作制,牛人多"
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,海淀区,DevOps平台高级研发工程师,3-5年,本科,18k-25k,"大数据企业,上市公司,年终奖金,带薪年假"
北京云动数字媒体技术有限公司,会小二网,150-500人,B轮,朝阳区,技术架构,5-10年,本科,30k-60k,行业领先、知名VC、精英团队、期权奖励
深圳佑驾创新科技有限公司,MINIEYE,150-500人,A轮,海淀区,服务端开发工程师,3-5年,本科,18k-35k,"无人驾驶,海归团队,车厂合作,股份期权"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,数据开发工程师-火车票事业部(J12645),3-5年,本科,20k-40k,"平台大,扁平化管理,定期TB,年度旅游"
北京牛投邦科技咨询有限公司,牛投邦,150-500人,B轮,朝阳区,前端开发高级工程师,5-10年,本科,25k-35k,"负责小组,平台优秀"
北京百炼智能科技有限公司,百炼智能,15-50人,天使轮,朝阳区,搜索技术工程师,1-3年,本科,15k-30k,"牛人多,平台发展快,工作氛围好,福利优厚"
沪江教育科技（上海）股份有限公司,沪江,500-2000人,D轮及以上,海淀区,BJ-Java研发工程师 (MJ001274),3-5年,本科,15k-30k,全面福利 技术大牛 弹性工作
北京融联世纪信息技术有限公司,融360,500-2000人,D轮及以上,海淀区,测试开发工程师（服务端）,3-5年,本科,20k-30k,"互联网金融,发展前景,福利待遇,专业团队"
北京景通科信科技有限公司,景通科信,50-150人,A轮,朝阳区,初级Openstack 开发工程师,1年以下,本科,4k-5k,"发展空间大,五险,弹性福利"
北京图森智途科技有限公司,图森未来,150-500人,C轮,朝阳区,前端工程师,1-3年,本科,15k-30k,"行业前沿,大牛云集,发展空间大,薪酬福利好"
北京小马智行科技有限公司,Pony.ai 小马智行,150-500人,A轮,海淀区,前端/全栈开发工程师,不限,本科,20k-40k,全明星的技术团队，带你遨游炫酷的技术海洋
杭州云脑科技有限公司,云脑科技,50-150人,A轮,朝阳区,软件研发工程师,1-3年,本科,15k-30k,"五险一金,团队旅游,十三薪,午餐零食"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,算法工程师,3-5年,本科,25k-40k,上市公司，独角兽企业，核心部门，众多大牛
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,数据开发工程师,5-10年,大专,25k-50k,千万级流量，扁平化管理
北京清红微谷技术开发有限责任公司,Conflux,50-150人,天使轮,海淀区,运维开发工程师,1-3年,本科,15k-25k,五险一金 免费午餐 行业大牛
北京葡萄智学科技有限公司,葡萄智学,50-150人,未融资,海淀区,Golang研发工程师,5-10年,本科,20k-38k,"互联网教育,技术牛人多,发展空间大,福利待遇好"
北京造数科技有限公司,造数,15-50人,A轮,朝阳区,Golang工程师,1-3年,本科,20k-40k,"技术大牛,大数据领域,人工智能,技术培训"
北京云动九天科技有限公司,省钱快报,150-500人,C轮,东城区,高级PHP开发工程师,5-10年,本科,25k-40k,纯互联网电商公司，亿万流量，百万日活
北京吾好科技发展有限公司,吾好科技,150-500人,A轮,朝阳区,大数据开发工程师,3-5年,本科,15k-30k,"五险一金,成长迅速,期权鼓励,优秀团队"
爱笔（北京）智能科技有限公司,Aibee,50-150人,天使轮,海淀区,商品识别算法科学家/工程师,1-3年,本科,50k-100k,"创业公司,技术大牛,免费午晚餐"
北京汇文立业文化传播有限公司,北京汇文立业文化传播有限公司,50-150人,B轮,昌平区,PHP高级工程师,不限,不限,18k-28k,双休 五险一金 团建 饭补 全勤奖
北京志凌海纳科技有限公司,SmartX,50-150人,B轮,海淀区,时光机研发工程师,不限,本科,20k-40k,"团队好,大牛多"
北京一人一亩田网络科技有限公司,一亩田,150-500人,C轮,海淀区,php开发工程师,3-5年,本科,18k-35k,"两次晋升调,年终奖,股票期权,业务扩张"
北京牛投邦科技咨询有限公司,牛投邦,150-500人,B轮,朝阳区,高级前端工程师,3-5年,本科,18k-30k,快速发展、团队氛围好
北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,海淀区,购物搜索-后端开发工程师,3-5年,本科,25k-45k,"技术驱动,技术实力雄"
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,运维开发工程师,3-5年,本科,15k-25k,"牛人多,妹子多,空间大,扁平化管理"
北京市商汤科技开发有限公司,商汤科技,2000人以上,C轮,海淀区,AI平台开发工程师/技术经理,5-10年,本科,25k-50k,"核心部门,技术大牛,技术挑战大,空间大"
北京百乘金科科技有限公司,百乘集团,2000人以上,上市公司,朝阳区,Java开发工程师,3-5年,本科,15k-30k,"住房补,五险一金,年终奖金,饭补"
融慧金科金融服务外包（北京）有限公司,融慧金科,50-150人,A轮,朝阳区,JAVA研发工程师,1-3年,本科,15k-30k,"股票期权,年终奖,不打卡,扁平化管理"
北京葡萄智学科技有限公司,葡萄智学,50-150人,未融资,海淀区,Golang开发工程师,1-3年,本科,15k-30k,"ai教育,大牛多,成长快,技术氛围浓厚"
上海七牛信息技术有限公司,七牛云,500-2000人,D轮及以上,朝阳区,后台研发工程师（2019届秋招/2020届实习）,不限,本科,5k-6k,"大牛导师,弹性上班,免费健身"
北京汉升链商科技有限公司,汉升链,少于15人,天使轮,朝阳区,前端研发工程师,5-10年,本科,20k-40k,"区块链,技术驱动,天使轮,前端"
爱笔（北京）智能科技有限公司,Aibee,50-150人,天使轮,海淀区,计算机视觉算法科学家/工程师,1-3年,本科,50k-100k,"技术大牛,国际化团队,创业公司"
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,测试开发工程师,3-5年,本科,25k-30k,薪酬福利好 金融科技独角兽 发展稳健快速
中信百信银行股份有限公司,百信银行,150-500人,不需要融资,朝阳区,测试开发工程师,3-5年,本科,20k-40k,"竞争性待遇,完善的福利"
北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,海淀区,信息流-开发工程师,1-3年,本科,15k-30k,信息流
北京东方车云信息技术有限公司,易到用车,500-2000人,D轮及以上,东城区,高级PHP工程师,5-10年,本科,20k-35k,年底双薪 弹性上班
北京汇文立业文化传播有限公司,北京汇文立业文化传播有限公司,50-150人,B轮,昌平区,IOS高级开发工程师,3-5年,大专,12k-18k,"双休,五险一金,年终奖,饭补房补"
普信恒业科技发展（北京）有限公司,宜信,2000人以上,上市公司,朝阳区,平台开发工程师,3-5年,本科,20k-35k,"TOP金融,核心项目,技术氛围好,弹性工时"
深圳码隆科技有限公司,码隆科技,50-150人,B轮,海淀区,全栈工程师,1-3年,本科,18k-30k,"海边办公室,大牛云集,包午餐,成长空间大"
上海卓赞教育科技有限公司,DaDa,500-2000人,C轮,朝阳区,运维开发工程师,3-5年,本科,18k-36k,行业top 团队大牛 福利优厚
广州摩翼信息科技有限公司,翼课网,500-2000人,不需要融资,大兴区,运维开发工程师,1-3年,本科,15k-25k,"团队优秀,餐补水果,弹性办公,快速成长"
北京小熊博望科技有限公司,小熊博望,150-500人,不需要融资,海淀区,Java研发工程师,3-5年,本科,20k-35k,专业团队 广阔空间 快速成长
海致网络技术（北京）有限公司,海致,150-500人,C轮,,服务端开发工程师（核心业务）,不限,本科,15k-25k,"技术挑战,福利齐全,成长空间,期权"
北京红赢科技有限公司,红赢科技,50-150人,不需要融资,海淀区,java高级软件工程师,5-10年,本科,25k-50k,"科技创新,五险一金,晋升空间,地铁周边"
北京四方启点科技有限公司,四方启点,150-500人,未融资,海淀区,自动化测试开发工程师,1年以下,本科,17k-25k,"福利好,待遇佳,地铁周边"
北京狸米科技有限公司,狸米科技,150-500人,B轮,朝阳区,PHP工程师,3-5年,本科,15k-26k,"成长空间大,大牛多"
中信百信银行股份有限公司,百信银行,150-500人,不需要融资,朝阳区,智能安全开发工程师,3-5年,本科,20k-40k,竞争力待遇、完善的福利、技术氛围好
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,海淀区,Devops平台高级研发工程师,3-5年,本科,15k-25k,六险一金 年终分红 年度旅游 试用期全额
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NewSQL研发工程师,3-5年,本科,30k-60k,六险一金，高薪期权，弹性工作，免费三餐
北京盛安德科技发展有限公司,北京盛安德,150-500人,不需要融资,西城区,Web前端开发工程师,5-10年,大专,20k-30k,"弹性工作,发展空间大,团队氛围好,独立发展"
苏州思必驰信息科技有限公司,思必驰科技,150-500人,C轮,海淀区,北京研发院-高级前端开发工程师,5-10年,本科,20k-40k,"AI,弹性上班"
北京汉升链商科技有限公司,汉升链,少于15人,天使轮,朝阳区,Node.js 研发工程师,5-10年,本科,25k-40k,团队技术氛围浓厚，创始人来自Google
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,系统研发高级开发工程师,3-5年,本科,30k-50k,"15薪,大平台,三餐免费,健身房"
广州摩翼信息科技有限公司,翼课网,500-2000人,不需要融资,,PHP研发工程师,1-3年,本科,10k-16k,大牛云集、激情团队、美女如云
南京蓝鲸人网络科技有限公司,美篇,50-150人,B轮,海淀区,运维开发工程师,3-5年,本科,15k-30k,"牛人多,扁平管理,弹性工作"
北京摩点会想科技有限公司,摩点网,50-150人,A轮,朝阳区,go语言高级开发工程师,3-5年,本科,20k-30k,"新三板上市,六险一金,带薪假期,年底奖金"
北京蓦然认知科技有限公司,蓦然认知科技,50-150人,A轮,海淀区,语音识别研发工程师,1-3年,硕士,25k-50k,高管直招、顶尖NLU团队、发展潜力大
新华世纪电子商务有限公司,新华电商,50-150人,上市公司,大兴区,前端开发工程师,3-5年,本科,12k-20k,"六险一金,全年15薪,7小时工作,周末双休"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,高级前端开发工程师-玩乐事业部(J12779),3-5年,本科,20k-30k,"六险一金,弹性工作,晋升空间大"
北京睿企信息科技有限公司,北京睿企信息科技有限公司,15-50人,A轮,朝阳区,机器学习算法开发工程师,1-3年,本科,20k-30k,"技术大牛,丰富团建,免费午餐,薪酬潜力股"
北京江民新科技术有限公司,江民,50-150人,未融资,海淀区,linux工程师,3-5年,大专,10k-20k,"员工体检,员工旅游,五险一金"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,监控系统开发工程师,3-5年,本科,25k-40k,六险一金，弹性工作，免费三餐，租房补贴
中科天玑数据科技股份有限公司,中科天玑,150-500人,B轮,海淀区,大数据开发工程师,3-5年,本科,15k-25k,"待遇优厚,福利多多,人性化管理,平台好"
阳光保险集团股份有限公司,阳光产险信保事业部,2000人以上,不需要融资,朝阳区,机器学习/算法工程师,3-5年,本科,20k-40k,"晋升空间大,年终奖金高,技术大牛多,福利丰厚"
北京天泽智云科技有限公司,天泽智云,50-150人,A轮,海淀区,高级java工程师,5-10年,本科,20k-35k,"六险一金,绩效奖金,职位晋升,各种补贴"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,策略工程研发工程师,1-3年,本科,20k-40k,"15薪,13天年假,逢节必过,免费三餐"
