公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京下厨房科技有限公司,下厨房,50-150人,B轮,海淀区,Python开发工程师,1-3年,本科,15k-25k,"带薪年假多,免费午餐,弹性工作制,工作氛围佳"
上海中软华腾软件系统有限公司,上海中软华腾软件系统有限公司,2000人以上,上市公司,浦东新区,python高级软件工程师,3-5年,本科,13k-24k,五险一金 年假 奖金
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,长宁区,Python高级开发工程师,3-5年,本科,20k-30k,创新的就业平台
网宿科技股份有限公司北京分公司,网宿科技,2000人以上,上市公司,思明区,Python开发工程师,不限,本科,8k-16k,"上市公司,行业第一,氛围好,大牛带"
北京五八到家信息技术有限公司,58到家,50-150人,天使轮,朝阳区,python工程师,不限,本科,40k-50k,"平台大,氛围好,不打卡,下午茶"
前信（上海）科技有限公司,前信科技,15-50人,不需要融资,朝阳区,python开发工程师,3-5年,本科,30k-50k,福利好 环境氛围好 老板好
视觉（中国）文化发展股份有限公司北京分公司,视觉中国,150-500人,上市公司,朝阳区,python开发工程师,3-5年,本科,15k-25k,"上市公司,六险一金,带薪年假,绩效奖金"
锐波（北京）科技有限公司,波场TRON,150-500人,不需要融资,海淀区,高级 Python 工程师,3-5年,本科,20k-40k,"区块链技术,国际化团队,技术大牛,发展前景好"
北京通力互联技术服务有限公司,通力互联,2000人以上,不需要融资,锦江区,Python,3-5年,大专,9k-18k,"五险一金,项目奖金,妹子多,带薪年假"
维我软件（上海）有限公司北京分公司,Veeva,500-2000人,上市公司,朝阳区,Python软件工程师,1-3年,本科,15k-25k,纽交所上市 美资 生命科学 股票
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,Python开发工程师（商业变现校招）,应届毕业生,本科,20k-26k,六险一金，高薪期权，弹性工作，免费三餐
星辰天合（北京）数据科技有限公司,XSKY,150-500人,C轮,海淀区,存储应用开发工程师-Java/GO/Python,3-5年,本科,18k-35k,"完善福利,人性化管理,扁平化管理"
武汉极意网络科技有限公司,极验,50-150人,B轮,东湖新技术开发区,Python（极验验证）,3-5年,不限,9k-18k,双休+弹性工作制+五险一金+餐补
成都联想软件有限公司,联想,500-2000人,不需要融资,海淀区,python工程师,3-5年,本科,30k-60k,技术部
控福（上海）智能科技有限公司,控福智能,15-50人,天使轮,浦东新区,python高级开发工程师,3-5年,本科,15k-30k,弹性工作 精英团队 晋升空间大
上海淇毓信息科技有限公司,奇虎360金融,500-2000人,未融资,朝阳区,服务端Python工程师-北京,3-5年,不限,20k-40k,优秀团队 优秀项目
北京棕榈创想科技有限公司,PALMAX,50-150人,A轮,高新区,Python 开发工程师,3-5年,本科,10k-20k,五险一金 试用期全薪 餐补 14薪
小叶子（北京）科技有限公司,The ONE,500-2000人,C轮,朝阳区,python,3-5年,本科,20k-30k,"免费午晚餐,五险一金,交补,年终奖"
北京神州绿盟信息安全科技股份有限公司,绿盟科技,500-2000人,上市公司,高新技术产业开发区,python开发实习生（西安）,不限,本科,2k-3k,餐饮补贴 专业培训 弹性工作
深圳羚羊极速科技有限公司,羚羊极速,50-150人,A轮,南山区,后台开发工程师（Python可转）,3-5年,本科,12k-24k,"五险一金,股票期权,年轻团队,福利好"
北京天融信网络安全,北京天融信公司,2000人以上,上市公司,海淀区,python开发工程师,1-3年,本科,10k-15k,"七险一金,年终奖,带薪年假,带薪病假"
高德软件有限公司,阿里巴巴-高德,2000人以上,上市公司,朝阳区,python高级工程师/开发专家,3-5年,本科,25k-50k,发展空间大
混沌时代（北京）教育科技有限公司,混沌大学,150-500人,不需要融资,海淀区,python后台工程师,1-3年,本科,15k-25k,"五险一金,补充医疗,定期体检,弹性工作"
小叶子（北京）科技有限公司,The ONE,500-2000人,C轮,朝阳区,Python开发工程师,3-5年,本科,20k-30k,"五险一金,交通补助,午晚餐"
上海游族信息技术有限公司,游族网络,500-2000人,上市公司,徐汇区,python开发工程师,不限,不限,15k-30k,"工作氛围好,专业培训,发展空间大,上市公司"
成都数联铭品科技有限公司,BBD,150-500人,C轮,高新区,KunLun-系统研发工程师(Go/Python),3-5年,不限,12k-24k,"新技术,大型项目,技术环境好"
上海一起作业信息科技有限公司,一起科技,500-2000人,D轮及以上,朝阳区,python高级开发工程师（技术）,3-5年,本科,25k-50k,"独角兽,待遇好,工作环境好"
上海基分文化传播有限公司,趣头条,500-2000人,上市公司,海淀区,golang/python高级工程师,3-5年,本科,25k-45k,福利待遇好
深圳市零壹移动互联系统有限公司,零壹互联,150-500人,A轮,龙华新区,python开发工程师,3-5年,本科,15k-25k,人工智能 深度学习 车辆
杭州达势科技有限公司,达势科技,少于15人,不需要融资,黄浦区,python开发工程师,5-10年,不限,14k-28k,"来自欧洲的人工智能企业
国际化工作方式"
上海辰沅金融信息服务有限公司,辰沅金融,15-50人,A轮,浦东新区,Python开发工程师,1-3年,本科,13k-26k,"公司环境好,牛人聚集地,扁平化管理,晋升空间大"
北京高域海汇科技有限公司,高域海汇,50-150人,不需要融资,朝阳区,Python开发工程师,1-3年,本科,12k-20k,"核心业务,行业大牛,弹性作息,超多福利"
海南良葱网络科技有限公司,良葱网络,15-50人,不需要融资,开福区,python工程师,3-5年,本科,8k-16k,事业单位，无加班，双休，在校福利
北京智融时代信息技术有限公司,智融集团,150-500人,C轮,海淀区,高级Python开发工程师,3-5年,本科,25k-45k,"优秀团队,科技金融,六险一金,工作居住证"
找到科技（深圳）有限公司,找到科技,15-50人,未融资,思明区,Python工程师,1-3年,大专,8k-12k,"创新,趣味"
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,Python后端工程师,3-5年,本科,25k-50k,大牛多
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,黄浦区,高级Python开发工程师--抖音上海,3-5年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资
深圳市前海富甲金融信息有限公司,富甲金融,50-150人,A轮,南山区,Python开发工程师,3-5年,本科,15k-25k,技术大咖带队、老板好、福利好、氛围好！
深圳点猫科技有限公司,编程猫,500-2000人,B轮,南山区,Python工程师,不限,本科,15k-30k,"有餐补,二次元,福利棒,不打卡"
趋势科技(中国)有限公司,趋势科技,2000人以上,上市公司,雨花台区,资深软件开发工程师 - Python/Java,3-5年,本科,15k-20k,"国际化平台,企业文化好,薪资福利好,老板好"
深圳朗安信息科技有限公司,朗安信息科技,50-150人,不需要融资,南山区,Python开发工程师,3-5年,本科,15k-20k,周密双休丰厚福利扁平化管理人性化管理
路书（北京）科技有限公司,路书,50-150人,A轮,朝阳区,高级python研发工程师,5-10年,本科,25k-40k,"优秀团队,高颜值产品,年度旅游,扁平化管理"
上海一起作业信息科技有限公司,一起科技,500-2000人,D轮及以上,朝阳区,后台开发工程师Java/Python(中学业务),3-5年,本科,20k-40k,福利待遇好，有发展空间
深圳市明源云客电子商务有限公司,明源云,2000人以上,上市公司,南山区,Python高级开发工程师,3-5年,本科,16k-22k,技术导向，牛人多，氛围赞，扁平管理
上海彩亿信息技术有限公司,有鱼金融科技,500-2000人,不需要融资,徐汇区,Python开发,应届毕业生,本科,6k-10k,"亿级平台,行业前三,极客团队,无限成长"
上海炫体信息科技有限公司,雷速体育,50-150人,不需要融资,虹口区,Python,3-5年,本科,15k-25k,轻松办公环境、无限零食、桌球、乒乓球
迪原创新（北京）科技有限公司南京分公司,Dilato,150-500人,未融资,海淀区,Python开发,3-5年,本科,13k-20k,六险一金 弹性工作 过节福利 弹性工作制
融奕数智科技（深圳）有限公司,融奕数智,15-50人,不需要融资,建邺区,Python开发工程师,1-3年,本科,10k-15k,"数据,算法,培训机会,工作氛围好"
北京伟鹏华盈电子有限公司,芯天下,50-150人,C轮,工业园区,Python开发工程师,应届毕业生,不限,4k-8k,弹性工作
大连暗泉信息技术有限公司,暗泉信息,15-50人,不需要融资,沙河口区,Python 开发工程师 8K-15K/月,应届毕业生,不限,8k-15k,海景办公 六险一金 免费早午餐
北京仁信智清科技有限公司,智清金科,15-50人,A轮,海淀区,Python,不限,本科,20k-35k,"领导好,大牛云集,薪资待遇,职业发展"
京东金融,京东金融,2000人以上,上市公司,拱墅区,高级Python开发工程师,5-10年,本科,20k-40k,"班车,餐补"
北京春雨天下软件有限公司,春雨医生,150-500人,C轮,海淀区,python,不限,本科,18k-36k,"弹性工作制,技术氛围好,感谢基金,精英团队"
上海触乐信息科技有限公司,触宝,150-500人,上市公司,徐汇区,高级数据平台开发工程师-Python方向,3-5年,本科,25k-40k,"美股上市,牛人指导,福利待遇佳"
竞技世界（北京）网络技术有限公司,竞技世界,500-2000人,不需要融资,海淀区,服务器开发工程师（nodejs/java/python/go,5-10年,本科,25k-40k,大牛云集，固定调薪，国内外出游，领导好
上海彩亿信息技术有限公司,有鱼金融科技,500-2000人,不需要融资,徐汇区,Python开发,应届毕业生,本科,6k-12k,"行业前三,金融科技,极客团队,不加班"
北京来也网络科技有限公司,助理来也,50-150人,B轮,海淀区,Python开发工程师,3-5年,本科,20k-40k,"人工智能,弹性工作,扁平管理,技术牛人"
北京七彩焕腾科技有限公司,七彩焕腾,150-500人,B轮,朝阳区,高级python开发工程师,5-10年,本科,25k-35k,bat
上海思华科技股份有限公司,思华科技,150-500人,D轮及以上,浦东新区,Python工程师,3-5年,本科,18K-35K,弹性上班，培训机会，补充医疗，核心团队
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,python工程师,3-5年,本科,15k-25k,"平台好,发展空间大"
贝壳金科控股有限公司,贝壳金服,500-2000人,未融资,黄浦区,python开发工程师,不限,本科,25k-50k,"福利好,平台大,牛人多"
北京刷刷看网络科技有限公司,刷刷看,150-500人,A轮,朝阳区,Python工程师,1-3年,本科,15k-30k,"地铁周边,移动社交,牛人大咖多,新兴行业"
深圳市明源云客电子商务有限公司,明源云,2000人以上,上市公司,南山区,PYTHON高级开发工程师,3-5年,本科,16k-22k,"精英团队,技术驱动,极客氛围,行业独角兽"
上海亦存网络科技有限公司,坚果云,50-150人,不需要融资,浦东新区,高级Python开发,3-5年,本科,20k-40k,"技术大牛,团队氛围好,扁平管理"
唐山正信制冷设备维修有限公司,正信,50-150人,未融资,东城区,Python技术经理,5-10年,本科,30k-50k,弹性制
青岛英联艺术传媒有限公司,AAM中国,50-150人,未融资,荔湾区,Python高级开发工程师,3-5年,本科,15k-26k,高效团队
炫一下（北京）科技有限公司,一下科技,500-2000人,D轮及以上,朝阳区,Python研发工程师,3-5年,本科,35k-55k,"硕士最好,不加班,18薪,有期权"
北京慕华信息科技有限公司,学堂在线,150-500人,B轮,海淀区,中高级python工程师,3-5年,本科,15k-30k,"氛围好,技术大牛,福利好"
广州伊的家网络科技有限公司,伊的家,2000人以上,不需要融资,番禺区,高级量化研究员-PYTHON【天安科技园】,1-3年,硕士,17k-25k,出国机会 五险一金 年底双薪 美女如云
武汉卓翰网络科技有限公司,卓翰科技,50-150人,A轮,洪山区,Python研发工程师,3-5年,本科,12k-22k,技术实力强 团队氛围佳
杭州沃趣科技股份有限公司,沃趣科技,50-150人,上市公司,,Python开发工程师,1-3年,本科,8k-15k,精英团队、股票期权，购房贷款、丰厚奖金
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,Python开发工程师,3-5年,本科,15k-25k,平台好，发展空间大
上海海万信息科技股份有限公司,海万科技,500-2000人,不需要融资,福田区,python 工程师,3-5年,本科,10k-18k,五险一金、周末双休、交通便利、带薪年假
图玛深维医疗科技（北京）有限公司,图玛深维,150-500人,B轮,朝阳区,高级python工程师,5-10年,本科,25k-35k,超长带薪年假 五险一金 地铁周边
创新奇智（北京）科技有限公司,创新奇智,150-500人,天使轮,海淀区,python开发工程师,3-5年,本科,15k-30k,"免费零食,免费午餐,七险一金,不打卡"
深圳市比量科技传媒有限公司珠海分公司,比量科技珠海公司,15-50人,未融资,,Python研发工程师,1-3年,大专,8k-13k,五险一金、五天八小时、节日福利、生日礼品
北京第三石科技发展有限公司,第三石科技,50-150人,B轮,朝阳区,Python开发工程师,3-5年,本科,15k-30k,"前沿技术,丰富下午茶,弹性工作,扁平管理"
生命奇点（北京）科技有限公司,生命奇点,50-150人,A轮,海淀区,大数据平台开发工程师 Java/Python,应届毕业生,本科,10k-20k,"发展空间大,项目前景好,团队氛围好,技术导向"
北京陌陌科技有限公司,陌陌,500-2000人,上市公司,朝阳区,Python开发工程师（反Spam方向）,1-3年,本科,15k-30k,"技术氛围好,核心业务"
北京市商汤科技开发有限公司,商汤科技,2000人以上,C轮,海淀区,算法开发工程师（Python）,1-3年,本科,20k-40k,"AI独角兽,公司前景好"
广东全彩科技有限公司,全彩科技,50-150人,未融资,天河区,Python开发工程师,1-3年,大专,8k-13k,"六险一金,绩效奖金,年终奖金,双休"
千言信息技术（上海）有限公司,italki,50-150人,A轮,黄浦区,Python工程师（中级）,3-5年,本科,10k-15k,"全球用户,在线教育,国际团队,福利满分"
上海数旦信息技术有限公司,数旦信息,15-50人,A轮,徐汇区,Python开发高级工程师,3-5年,本科,15k-30k,"年终奖金,五险一金,股票期权,员工旅游"
万影技术（深圳）有限公司,万影技术,50-150人,天使轮,南山区,Python开发工程师,3-5年,本科,15k-20k,"早九晚六,周末双休,五险一金,绩效奖金"
北京贝斯平云科技有限公司,Bespin,150-500人,B轮,朝阳区,Python开发工程师—CI/CD方向,3-5年,本科,15k-30k,"发展空间大,五险一金,带薪年假,创业公司"
上海零氪网络科技有限公司,linkall,15-50人,未融资,玄武区,Python高级开发/技术经理,3-5年,不限,20k-40k,"华为高管队,股权激励,弹性工作制"
深圳市麦达数字股份有限公司,麦达数字,500-2000人,上市公司,朝阳区,PYTHON研发工程师,3-5年,本科,25k-35k,"上市公司,五险一金,薪酬福利好,发展空间大"
广州伊的家网络科技有限公司,伊的家,2000人以上,不需要融资,天河区,数据工程师-Python【珠江新城】,3-5年,大专,10k-20k,出国机会 福利好 五险一金 丰富下午茶
迪原创新（北京）科技有限公司南京分公司,Dilato,150-500人,未融资,海淀区,python开发,3-5年,本科,13k-18k,六险一金双休无加班500强企业技术大咖
北京链上科技有限责任公司,链上科技,50-150人,A轮,海淀区,高级Python研发工程师,3-5年,本科,20k-35k,基础14薪 六险一金 免费健身
北京慕华信息科技有限公司,学堂在线,150-500人,B轮,海淀区,系统开发工程师（Python）,3-5年,本科,20k-35k,"五险一金,餐补,生日会,优秀团队"
上海合墨数据科技有限公司,合墨数据,15-50人,未融资,静安区,Python开发工程师,3-5年,本科,12k-18k,弹性作息 扁平管理 领导nice
北京雷石世纪科技有限公司,北京雷石公司,150-500人,B轮,朝阳区,Python工程师,3-5年,本科,15k-30k,"五险一金,带薪年假,领导赞,补充医疗"
优维科技（深圳）有限公司,优维科技,50-150人,B轮,东莞市市辖区,高级Python开发,3-5年,大专,13k-20k,"BAT系,年底奖金,氛围好"
深圳市五谷网络科技有限公司,大丰收DFS168.com,150-500人,C轮,南山区,高级Python工程师,1-3年,本科,15k-20k,"发展空间大,学习机会多,薪酬福利好,办公环境优"
上海炫体信息科技有限公司,雷速体育,50-150人,不需要融资,虹口区,Python后端工程师,3-5年,本科,15k-20k,"年轻,福利,补助"
北京自造星球科技有限公司,牛顿Newton,50-150人,不需要融资,朝阳区,高级Python研发工程师,3-5年,本科,15k-30k,"区块链,高成长"
联合信用投资咨询有限公司,联合咨询,50-150人,不需要融资,和平区,Python工程师 - 实习,不限,本科,3k-4k,"技术导向,扁平管理,留用机会,发展空间"
广州伊的家网络科技有限公司,伊的家,2000人以上,不需要融资,天河区,量化平台研发工程师-python,3-5年,不限,15k-25k,"技术大牛多,扁平管理,快速兑现"
舟山市长流文化传媒有限公司,长流文化,50-150人,不需要融资,小店区,Python工程师,不限,大专,6k-8k,"年轻团体,氛围好,发展前景好,待遇好"
北京奥鹏远程教育中心有限公司,慕课网,50-150人,不需要融资,海淀区,python兼职讲师,5-10年,不限,18k-36k,"时间自由,分成丰厚,持续分成"
深圳市易佰网络科技有限公司,易佰网络科技,500-2000人,B轮,龙华新区,python开发工程师,3-5年,大专,9k-16k,"大数据,班 车接送,入职买6险"
联想（北京）有限公司,联想集团,2000人以上,上市公司,海淀区,Python 开发,1-3年,本科,10k-15k,稳定
湖南中昱智云物联科技有限公司,中昱智云物联,15-50人,天使轮,岳麓区,Python,1-3年,不限,8k-15k,五险
上海七印信息科技有限公司,七印,15-50人,A轮,虹口区,技术主管 - Python,1-3年,本科,16k-32k,"新技术,有前景,团队氛围好,包午晚餐"
威比网络科技（上海）有限公司,TutorABC英语,2000人以上,C轮,虹口区,Python工程师,1-3年,本科,15k-20k,"五险一金,早餐水果,节日福利"
上海坤亿信息技术有限公司,坤亿科技,50-150人,不需要融资,浦东新区,Python开发工程师,1-3年,本科,8k-11k,"五险一金,周末双休,绩效奖金,弹性工作"
捷众普惠国际融资租赁有限公司,花生好车,500-2000人,B轮,东城区,Python运维开发工程师,5-10年,本科,20k-40k,五险一金、法定节假日、大平台、好前景
深圳市斯凯荣科技有限公司,skyroam,150-500人,C轮,南山区,Python开发工程师,5-10年,大专,15k-25k,"专业培训,晋升空间,带薪年假,绩效奖金"
北京中公教育科技股份有限公司,中公教育,2000人以上,未融资,海淀区,Python讲师,3-5年,本科,20k-30k,"五险一金,补助"
上海奔影网络科技有限公司,上海奔影网络科技有限公司,50-150人,B轮,徐汇区,Python开发工程师,3-5年,大专,15k-25k,"弹性工作,五险一金,福利补贴,有爱氛围"
深圳淘乐网络科技有限公司,淘乐网络,150-500人,不需要融资,南山区,python客户端开发工程师,1-3年,本科,8k-16k,"包三餐,发展空间大,行业领先"
湛江盈权网络科技有限公司,盈权网络科技,15-50人,不需要融资,霞山区,高级Python工程师,3-5年,本科,20k-30k,跟大牛学习
北京微步在线科技有限公司,微步在线,50-150人,B轮,海淀区,python开发工程师,3-5年,本科,15k-25k,"技术培训,绩效奖金"
北京超盟数据科技有限公司,超盟数据,50-150人,A轮,朝阳区,Python开发工程师(算法平台方向),3-5年,本科,20k-40k,人工智能，技术氛围浓，六险一金，周末双休
深圳市明源云客电子商务有限公司,明源云,2000人以上,上市公司,南山区,高级Python开发工程师,3-5年,本科,16k-22k,技术导向，牛人多，氛围赞，扁平管理
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,黄浦区,Python开发工程师,1-3年,本科,20k-40k,"六险一金,年底多薪,租房补贴,发展空间大"
北京奇安信科技有限公司,360企业安全,2000人以上,不需要融资,朝阳区,python开发工程师,3-5年,本科,15k-30k,"知名大厂,技术氛围浓,技术大牛多,成长快"
北京天融信网络安全,北京天融信公司,2000人以上,上市公司,海淀区,python开发工程师(J10126),1-3年,不限,10k-15k,七险一金
北京通力互联技术服务有限公司,通力互联,2000人以上,不需要融资,雁塔区,python开发工程师,1-3年,本科,8k-16k,"五险一金,薪资开放,氛围活跃,过节福利"
北京优虎商务服务有限公司,老虎集团,150-500人,C轮,朝阳区,Python开发工程师,1-3年,本科,20k-35k,"六险一金,绩效奖金,发展空间大,股票期权"
杭州达势科技有限公司,达势科技,少于15人,不需要融资,黄浦区,python 开发工程师,不限,不限,2k-4k,"来自欧洲的人工智能企业
国际化工作方式"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,Python后端研发工程师,3-5年,本科,25k-50k,"发展好,平台大,机会多,待遇好"
上海微创软件股份有限公司北京分公司,微创,2000人以上,不需要融资,海淀区,Python开发（赴百度）,不限,本科,10k-14k,"大平台,六险一金,带薪年假,弹性上班制"
北京来也网络科技有限公司,助理来也,50-150人,B轮,徐汇区,Python开发工程师,3-5年,本科,15k-30k,"发展空间,大牛交流,五险一金,福利补贴"
深圳小步网络科技有限公司,小步网络,50-150人,B轮,宝安区,Python后台架构师,5-10年,本科,20k-40k,"海外项目,发展空间大,环境宽松,大牛多"
上海吸引子商务信息咨询有限公司,吸引子,15-50人,不需要融资,西湖区,Python 开发,应届毕业生,本科,8k-16k,"五险一金,带薪休假,周末不加班,多种补贴"
全美在线（北京）教育科技股份有限公司,ATA,500-2000人,上市公司,浦东新区,python开发工程师,1-3年,本科,10k-15k,架构设计
深圳市有芯电子有限公司,有芯电子,150-500人,不需要融资,福田区,Python工程师,不限,本科,15k-25k,"学习型团队,电商项目,待遇优厚"
北京来也网络科技有限公司,助理来也,50-150人,B轮,徐汇区,Python开发工程师,3-5年,本科,15k-30k,"发展空间,大牛交流,五险一金,福利补贴"
北京优虎商务服务有限公司,老虎集团,150-500人,C轮,朝阳区,python开发工程师,1-3年,本科,20k-40k,"加班少,福利好"
北京流体网络科技有限公司,流体网络,50-150人,B轮,朝阳区,Python开发工程师,3-5年,本科,15k-30k,双休 五险一金 季度奖金 年终奖金
上海彩亿信息技术有限公司,有鱼金融科技,500-2000人,不需要融资,徐汇区,运维开发（python）,3-5年,本科,15k-28k,"行业前三,亿级平台,极客团队,无限发挥"
上海吸引子商务信息咨询有限公司,吸引子,15-50人,不需要融资,西湖区,Python 开发,应届毕业生,本科,8k-16k,"五险一金,带薪休假,周末不加班,多种补贴"
绫致时装（天津）有限公司,绫致时装（天津）有限公司,2000人以上,不需要融资,朝阳区,python开发工程师,5-10年,大专,15k-25k,大平台
上海微创软件股份有限公司北京分公司,微创,2000人以上,不需要融资,海淀区,Python工程师-赴微软小冰,1-3年,本科,8k-10k,"六险一金,带薪年假,节日福利,弹性工作"
北京雷石世纪科技有限公司,北京雷石公司,150-500人,B轮,朝阳区,Python工程师,1-3年,大专,10k-20k,"补充医疗险,弹性工作制"
上海易宝软件有限公司,易宝软件科技（南京）有限公司,500-2000人,上市公司,郫县,高级Python开发工程师,3-5年,本科,10k-20k,"节日礼物,领导好,团建活动,零食多"
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,python高级后端工程师,5-10年,本科,25k-50k,核心团队
深圳开黑科技有限公司,暴鸡电竞,150-500人,A轮,南山区,Python研发工程师,1-3年,本科,13k-25k,"电竞类项目,融资速度快,高期权,腾讯系团队"
深圳市金证科技股份有限公司,金证股份,2000人以上,上市公司,朝阳区,python开发,3-5年,大专,10k-20k,"上市公司,福利多多,项目大,五险一金"
大连暗泉信息技术有限公司,暗泉信息,15-50人,不需要融资,沙河口区,Python 开发工程师 8K-15K,应届毕业生,本科,8k-15k,"六险一金,免费用餐,海景办公,大牛多"
上海中软华腾软件系统有限公司,上海中软华腾软件系统有限公司,2000人以上,上市公司,浦东新区,Python开发（工具类技术开发，浦东广兰路）,3-5年,本科,12k-20k,"项目奖金,年终奖,全额公积金"
上海微创软件股份有限公司北京分公司,微创,2000人以上,不需要融资,海淀区,python开发工程师-赴微软,1-3年,本科,10k-15k,"带薪年假,六险一金,年终奖金,弹性工作"
武汉研众科技有限公司,研众科技,少于15人,天使轮,洪山区,Python,1-3年,本科,5k-10k,"免费午餐,不打卡,寝室氛围,奖金"
上海七印信息科技有限公司,七印,15-50人,A轮,虹口区,架构师 - Python,1-3年,本科,18k-35k,"新技术,有前景,团队氛围好,包午晚餐"
北京瑞莱智慧科技有限公司,RealAI,少于15人,天使轮,海淀区,资深Python工程师,不限,本科,20k-40k,"大牛带队,扁平化管理,弹性工作,高日薪"
深圳奥比中光科技有限公司,奥比中光,150-500人,D轮及以上,南山区,Python开发工程师,3-5年,本科,15k-30k,"14薪,福利多,D轮"
上海赛可出行科技服务有限公司,赛可出行,50-150人,天使轮,黄浦区,Python资深开发工程师,3-5年,本科,20k-40k,工作环境好 午餐补助 发展空间大
上海触乐信息科技有限公司,触宝,150-500人,上市公司,徐汇区,后端开发工程师（Python）,3-5年,本科,25k-45k,"行业独角兽,牛人团队,环境极客,福利待遇佳"
北京汉迪移动互联网科技股份有限公司,iHandy,150-500人,不需要融资,海淀区,Python架构师,5-10年,本科,35k-60k,"硅谷范办公,六险一金,水果零食,团队氛围佳"
南京聪明狗网络技术有限公司,购物党,15-50人,不需要融资,鼓楼区,Python高级工程师,不限,不限,15k-30k,"技术难度大,跨网络架构,海量数据,年年加工资"
北京南天软件有限公司,南软,500-2000人,上市公司,海淀区,Python开发工程师,3-5年,本科,10k-18k,"五险一金,年终奖金,带薪年假,交补话补"
深圳市银泰亨信息技术有限公司,银泰,15-50人,天使轮,宝安区,python工程师,3-5年,硕士,20k-40k,晋升空间大
四川锦程消费金融有限责任公司,锦程消费金融公司,150-500人,未融资,高新区,Python工程师,3-5年,大专,10k-20k,"持牌机构,大平台,发展空间,薪酬福利"
钱咖网络科技（上海）有限公司,钱咖,50-150人,不需要融资,黄浦区,python开发工程师,3-5年,大专,15k-20k,发展空间大 扁平管理 五险一金
北京陌陌科技有限公司,陌陌,500-2000人,上市公司,朝阳区,Python高级/中级研发工程师,3-5年,本科,20k-40k,"完善的福利,团队精湛,技术挑战"
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,海淀区,【Python资深研发工程师】,3-5年,本科,30k-40k,Geek、六险一金、16薪、弹性工作
上海微创软件股份有限公司北京分公司,微创,2000人以上,不需要融资,海淀区,Python开发工程师-赴微软,3-5年,本科,10k-18k,外企环境，技术氛围浓，六险一金，
广州战神同盟网络科技有限公司,战神联盟,50-150人,不需要融资,天河区,python开发工程师,1-3年,大专,10k-15k,"周末双休,年底双薪,五险一金"
成都中云天下科技有限公司,TestBird,50-150人,B轮,高新区,Python开发工程师,3-5年,本科,8k-15k,"五险一金,年度体检,年终奖,节假福利"
智言科技(深圳)有限公司,智言科技,50-150人,A轮,南山区,Python开发工程师,3-5年,本科,10k-20k,"海归团队,成长空简大,薪酬福利好,扁平管理"
厦门今立方科技有限公司,Jcubing,15-50人,不需要融资,集美区,python/java/php研发工程师,1-3年,本科,8k-16k,"五险一金,弹性上班"
深圳迅策科技有限公司,迅策科技,50-150人,A轮,南山区,Python 开发工程师,3-5年,本科,15k-30k,"金融科技,人工智能,六险一金,发展前景佳"
网宿科技股份有限公司北京分公司,网宿科技,2000人以上,上市公司,思明区,Python后端开发工程师,3-5年,本科,8k-15k,"上市公司,福利满满,晋升空间,技术大牛"
北京刷刷看网络科技有限公司,北京刷刷看网络科技有限公司,50-150人,未融资,朝阳区,python开发工程师,1-3年,本科,20k-35k,地铁周边全新项目牛人大咖多扁平化管理
三只肥猴（北京）信息技术有限公司,三只肥猴,少于15人,未融资,海淀区,Python工程师,1-3年,本科,7k-10k,"前沿技术,团队融洽,带薪假期,上升空间大"
上海领旗信息科技有限公司,领旗信息科技,15-50人,未融资,浦东新区,python软件开发,1-3年,大专,9k-18k,"做五休二,节日福利,年底双薪"
信永中和会计师事务所（特殊普通合伙）,信永中和,2000人以上,不需要融资,东城区,Python开发工程师,3-5年,本科,15k-25k,"环境好,不加班,大公司"
易为数据（广州）科技有限公司,易为科技,15-50人,不需要融资,禅城区,Python开发工程师,1-3年,大专,6k-10k,双休，弹性工作
西安烛照信息科技有限公司,烛照科技,少于15人,天使轮,雁塔区,Python开发工程师,1-3年,大专,8k-13k,"五险一金,带薪年假,晋升空间,福利聚餐"
东吴（苏州）金融科技有限公司,东吴在线,50-150人,不需要融资,朝阳区,python量化开发工程师,不限,本科,12k-20k,"高频策略,自研自用,接触策略,券商系"
重庆讯云网络科技有限公司,重庆讯云,150-500人,未融资,渝北区,python工程师,3-5年,本科,8k-15k,"职位晋升,靠谱团队,周末双休,弹性工作"
上海微创软件股份有限公司北京分公司,微创,2000人以上,不需要融资,海淀区,Python开发（赴百度）,不限,本科,10k-14k,"大平台,六险一金,带薪年假,弹性上班制"
虎扑（上海）文化传播股份有限公司,虎扑,150-500人,D轮及以上,虹口区,高级python开发工程师,3-5年,本科,15k-30k,"平台广阔,团队靠谱,激励优厚"
