公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京慕华信息科技有限公司,学堂在线,150-500人,B轮,海淀区,中高级python工程师,3-5年,本科,15k-30k,"氛围好,技术大牛,福利好"
北京南天软件有限公司,南软,500-2000人,上市公司,海淀区,Python开发工程师,3-5年,本科,10k-18k,"五险一金,年终奖金,带薪年假,交补话补"
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,Python开发工程师,3-5年,本科,15k-25k,平台好，发展空间大
上海微创软件股份有限公司北京分公司,微创,2000人以上,不需要融资,海淀区,python开发工程师-赴微软,1-3年,本科,10k-15k,"带薪年假,六险一金,年终奖金,弹性工作"
小叶子（北京）科技有限公司,The ONE,500-2000人,C轮,朝阳区,python,3-5年,本科,20k-30k,"免费午晚餐,五险一金,交补,年终奖"
北京汉迪移动互联网科技股份有限公司,iHandy,150-500人,不需要融资,海淀区,Python架构师,5-10年,本科,35k-60k,"硅谷范办公,六险一金,水果零食,团队氛围佳"
北京刷刷看网络科技有限公司,北京刷刷看网络科技有限公司,50-150人,未融资,朝阳区,python开发工程师,1-3年,本科,20k-35k,地铁周边全新项目牛人大咖多扁平化管理
深圳市麦达数字股份有限公司,麦达数字,500-2000人,上市公司,朝阳区,PYTHON研发工程师,3-5年,本科,25k-35k,"上市公司,五险一金,薪酬福利好,发展空间大"
三只肥猴（北京）信息技术有限公司,三只肥猴,少于15人,未融资,海淀区,Python工程师,1-3年,本科,7k-10k,"前沿技术,团队融洽,带薪假期,上升空间大"
北京自造星球科技有限公司,牛顿Newton,50-150人,不需要融资,朝阳区,高级Python研发工程师,3-5年,本科,15k-30k,"区块链,高成长"
北京仁信智清科技有限公司,智清金科,15-50人,A轮,海淀区,Python,不限,本科,20k-35k,"领导好,大牛云集,薪资待遇,职业发展"
北京多贝兄弟信息技术有限公司,多贝网,50-150人,上市公司,海淀区,python开发,应届毕业生,本科,10k-20k,"六险一金,免费午餐,不打卡,纯技术团队"
达内时代科技集团有限公司,达内集团,2000人以上,上市公司,海淀区,Python高级开发工程师 (MJ003815),3-5年,本科,15k-25k,"股权激励,上市平台,发展空间,大平台"
捷众普惠国际融资租赁有限公司,花生好车,500-2000人,B轮,东城区,Python运维开发工程师,5-10年,本科,20k-40k,五险一金、法定节假日、大平台、好前景
北京云英传奇技术有限公司,CloudIn,50-150人,A轮,朝阳区,python工程师,1-3年,本科,16k-30k,大牛带队 快速成长
小船出海教育科技（北京）有限公司,作业帮,2000人以上,C轮,海淀区,python开发工程师,1-3年,本科,15k-30k,"行业领先者,深入业务,技术大牛"
上海一起作业信息科技有限公司,一起科技,500-2000人,D轮及以上,朝阳区,python高级开发工程师（技术）,3-5年,本科,25k-50k,"独角兽,待遇好,工作环境好"
上海微创软件股份有限公司北京分公司,微创,2000人以上,不需要融资,海淀区,Python开发工程师-赴微软,3-5年,本科,10k-18k,外企环境，技术氛围浓，六险一金，
北京市商汤科技开发有限公司,商汤科技,2000人以上,C轮,海淀区,算法开发工程师（Python）,1-3年,本科,20k-40k,"AI独角兽,公司前景好"
颐月信息技术（北京）有限公司,BABEL 贝宝,15-50人,A轮,朝阳区,python开发工程师,1-3年,本科,15k-25k,"技术挑战,发展空间,扁平化"
绫致时装（天津）有限公司,绫致时装（天津）有限公司,2000人以上,不需要融资,朝阳区,python开发工程师,5-10年,大专,15k-25k,大平台
北京陌陌科技有限公司,陌陌,500-2000人,上市公司,朝阳区,Python开发工程师（反Spam方向）,1-3年,本科,15k-30k,"技术氛围好,核心业务"
上海一起作业信息科技有限公司,一起科技,500-2000人,D轮及以上,朝阳区,Python高级研发工程师(技术),不限,不限,15k-30k,"绩效奖金,带薪年假"
北京多贝兄弟信息技术有限公司,多贝网,50-150人,上市公司,海淀区,python开发,应届毕业生,本科,10k-20k,"六险一金,免费午餐,极客氛围,薪资高"
北京贝斯平云科技有限公司,Bespin,150-500人,B轮,朝阳区,Python开发工程师—CI/CD方向,3-5年,本科,15k-30k,"发展空间大,五险一金,带薪年假,创业公司"
甘肃众达制冷设备工程有限公司,众达制冷,2000人以上,B轮,海淀区,高级 Python 开发工程师,5-10年,本科,30k-50k,全球下载量最大的移动应用开发商之一
视觉（中国）文化发展股份有限公司北京分公司,视觉中国,150-500人,上市公司,朝阳区,python开发工程师,3-5年,本科,15k-25k,"上市公司,六险一金,带薪年假,绩效奖金"
信永中和会计师事务所（特殊普通合伙）,信永中和,2000人以上,不需要融资,东城区,Python开发工程师,3-5年,本科,15k-25k,"环境好,不加班,大公司"
北京大数医达科技有限公司,大数医达,15-50人,B轮,海淀区,大数据开发（Python）工程师,3-5年,本科,20k-35k,股票期权 年终奖
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,Python 开发工程师,1-3年,本科,18k-36k,健康三餐 免费健身游泳 大牛团队
创新奇智（北京）科技有限公司,创新奇智,150-500人,天使轮,海淀区,python开发工程师,3-5年,本科,15k-30k,"免费零食,免费午餐,七险一金,不打卡"
乐飞天下信息技术(北京)有限公司,乐飞天下,50-150人,未融资,朝阳区,python研发工程师,应届毕业生,本科,8k-12k,大数据；高并发；五险一金；技术培训；
上海微创软件股份有限公司北京分公司,微创,2000人以上,不需要融资,海淀区,Python开发,不限,本科,10k-13k,"大公司,六险一金,人工智能,班车食堂"
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,朝阳区,Python/Golang开发工程师,3-5年,本科,25k-40k,"Geek,16薪,海外旅游,六险一金"
北京第三石科技发展有限公司,第三石科技,50-150人,B轮,朝阳区,Python开发工程师,3-5年,本科,15k-30k,"前沿技术,丰富下午茶,弹性工作,扁平管理"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,Python开发工程师,3-5年,本科,15k-30k,薪资优厚、氛围宽松、每日三餐、六险一金
北京汉迪移动互联网科技股份有限公司,iHandy,150-500人,不需要融资,海淀区,Python开发实习生,应届毕业生,本科,5k-8k,"有大牛,有美女,有零食,有健身"
北京陌陌科技有限公司,陌陌,500-2000人,上市公司,朝阳区,Python高级/中级研发工程师,3-5年,本科,20k-40k,"完善的福利,团队精湛,技术挑战"
北京云端智度科技有限公司,云端智度,15-50人,A轮,朝阳区,Python研发工程师,1-3年,大专,10k-20k,五险一金 餐补 通讯补贴 弹性工作
北京通力互联技术服务有限公司,通力互联,2000人以上,不需要融资,海淀区,Python开发,3-5年,大专,9k-18k,"周末双休,团建活动"
北京大米未来科技有限公司,VIPKID,2000人以上,D轮及以上,朝阳区,Python开发工程师,3-5年,本科,18k-35k,"住房补贴,优厚待遇,福利多,专属班车"
北京完美创意科技有限公司,更美APP,150-500人,D轮及以上,朝阳区,高级Python开发工程师,3-5年,本科,25k-45k,"弹性工时,出国游,扁平化团队,带薪年假"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,Python后端研发工程师,3-5年,本科,25k-50k,"发展好,平台大,机会多,待遇好"
北京车势科技有限公司,车势科技,150-500人,A轮,朝阳区,技术经理（侧重python后端）,5-10年,本科,20k-25k,五险一金、年底双薪、带薪年假
图玛深维医疗科技（北京）有限公司,图玛深维,150-500人,B轮,朝阳区,python工程师,3-5年,本科,10k-20k,超长带薪年假 五险一金 地铁周边
北京奥鹏远程教育中心有限公司,慕课网,50-150人,不需要融资,海淀区,python兼职讲师,5-10年,不限,18k-36k,"时间自由,分成丰厚,持续分成"
北京慕华信息科技有限公司,学堂在线,150-500人,B轮,海淀区,系统开发工程师（Python）,3-5年,本科,20k-35k,"五险一金,餐补,生日会,优秀团队"
北京涵德投资管理有限公司,涵德投资,15-50人,未融资,海淀区,Python开发工程师,不限,本科,10k-15k,公司发展快
北京雷石世纪科技有限公司,北京雷石公司,150-500人,B轮,朝阳区,Python工程师,3-5年,本科,15k-30k,"五险一金,带薪年假,领导赞,补充医疗"
北京一览科技有限公司,一览科技,150-500人,B轮,朝阳区,python开发工程师,3-5年,本科,20k-40k,福利优厚
深圳市金证科技股份有限公司,金证股份,2000人以上,上市公司,朝阳区,python开发,3-5年,大专,10k-20k,"上市公司,福利多多,项目大,五险一金"
北京瑞莱智慧科技有限公司,RealAI,少于15人,天使轮,海淀区,资深Python工程师,不限,本科,20k-40k,"大牛带队,扁平化管理,弹性工作,高日薪"
北京中科物安科技有限公司,中科物安,15-50人,未融资,海淀区,python开发工程师,3-5年,本科,15k-25k,"发展空间大,五险一金,餐补,带薪年假"
北京石云科技有限公司,石云科技,50-150人,不需要融资,海淀区,Python,应届毕业生,本科,10k-20k,"蓝海市场,金融科技,大牛带队,奖金高"
北京磁力信科技有限公司,磁力信,50-150人,不需要融资,朝阳区,Python开发工程师,3-5年,本科,12k-24k,创新教育
北京思特奇信息技术股份有限公司 四川分支,思特奇Si-tech,2000人以上,不需要融资,顺义区,python开发工程师,3-5年,大专,7k-14k,五险一金
北京奇安信科技有限公司,360企业安全,2000人以上,不需要融资,朝阳区,python开发工程师,3-5年,本科,14k-26k,带薪年假 五险一金
北京流体网络科技有限公司,流体网络,50-150人,B轮,朝阳区,Python开发工程师,3-5年,本科,15k-30k,双休 五险一金 季度奖金 年终奖金
北京快乐茄信息技术有限公司,茄子快传,150-500人,B轮,海淀区,python开发工程师,1-3年,本科,15k-30k,"行业独角兽,团队大牛多,薪资福利好"
北京五八到家信息技术有限公司,58到家,50-150人,天使轮,朝阳区,运维开发（Python方向）,3-5年,本科,20k-40k,核心团队，核心岗位，业务发展好
北京乐信圣文科技有限责任公司,乐信圣文,50-150人,B轮,海淀区,python开发实习,1年以下,本科,4k-8k,"免费三餐,年终奖,周末双休,六险一金"
北京来也网络科技有限公司,助理来也,50-150人,B轮,海淀区,Python开发工程师,3-5年,本科,20k-40k,"人工智能,弹性工作,扁平管理,技术牛人"
北京奇安信科技有限公司,360企业安全,2000人以上,不需要融资,朝阳区,python开发工程师,3-5年,本科,15k-30k,"知名大厂,技术氛围浓,技术大牛多,成长快"
北京智通博瑞科技发展有限公司,智通博瑞,50-150人,不需要融资,海淀区,python开发工程师,3-5年,本科,17k-25k,五险一金；定期体检；定期团建；全勤奖
veritas.com,veritas.com,2000人以上,不需要融资,海淀区,（高级）软件工程师-Python/Java,3-5年,本科,20k-35k,外企氛围，行业Leader，技术水平突出
深圳市金证科技股份有限公司,金证股份,2000人以上,上市公司,朝阳区,python开发,3-5年,大专,10k-15k,"上市公司,项目大,福利多多,周末双休"
北京微步在线科技有限公司,微步在线,50-150人,B轮,海淀区,python开发工程师,3-5年,本科,15k-25k,"技术培训,绩效奖金"
中科边缘智慧信息科技（苏州）有限公司,中科边缘智慧,50-150人,A轮,海淀区,python,1-3年,本科,16k-25k,五险一金、每年体检、节日福利、年终奖等
鲨鱼快游网络技术（北京）有限公司,鲨鱼记账,15-50人,天使轮,海淀区,python开发工程师,1-3年,本科,14k-28k,午餐补贴，年假福利，团建福利，零食福利
北京融联世纪信息技术有限公司,融360,500-2000人,D轮及以上,海淀区,Python研发负责人,3-5年,本科,30k-55k,六险一金、股票期权、带薪年假、发展平台
中云网安科技（北京）有限公司,中云网安,15-50人,A轮,朝阳区,资深python研发工程师,5-10年,本科,28k-40k,"技术前沿,人工智能"
中视科华有限公司北京技术服务分公司,中视科华北京技术服务分公司,500-2000人,不需要融资,海淀区,Python工程师,3-5年,本科,10k-18k,"人工智能,AI,平台广阔,软件开发"
达内时代科技集团有限公司,达内集团,2000人以上,上市公司,海淀区,Python讲师,3-5年,本科,18k-30k,"股票期权,上市公司,良好的成长,五险一金"
北京量子金服网络科技有限公司,量子金服,50-150人,B轮,朝阳区,Python金融数据开发（2019应届）,应届毕业生,硕士,15k-20k,六险一金 下午茶 团建
北京博美科技有限公司,博美科技,150-500人,未融资,朝阳区,python开发工程师,1-3年,本科,25k-50k,高薪资、期权、发展空间大
东吴（苏州）金融科技有限公司,东吴在线,50-150人,不需要融资,朝阳区,python量化开发工程师,不限,本科,12k-20k,"高频策略,自研自用,接触策略,券商系"
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,海淀区,【Python资深研发工程师】,3-5年,本科,30k-40k,Geek、六险一金、16薪、弹性工作
便利蜂商贸有限公司,便利蜂,2000人以上,不需要融资,朝阳区,Python开发工程师(J11761),1-3年,本科,10k-15k,机会众多
紫梧桐（北京）资产管理有限公司,蛋壳公寓,2000人以上,B轮,东城区,Python开发工程师,5-10年,本科,20k-40k,技术大牛团
北京聚微合智信息技术有限公司,聚微,50-150人,不需要融资,,Python,1-3年,大专,12k-24k,弹性工作制，领导好，有前景，有奖金
一点网聚科技有限公司,一点资讯,500-2000人,D轮及以上,朝阳区,Python开发工程师,1-3年,本科,20k-40k,"弹性工作,发展空间大,千万级用户,行业独"
北京小年糕互联网技术有限公司,小年糕,150-500人,C轮,海淀区,python后端开发工程师面试（转go）,3-5年,本科,20k-40k,"指数型增长,技术气氛好"
北京步鼎方舟科技有限公司,微车,150-500人,C轮,海淀区,Python架构师,5-10年,本科,30k-60k,带薪年假、五险一金、一日三餐、定期体检
