,city,salary,skill_type,company_name,company_size,company_type,company_description,company_location,job_required,edu_required,experience_required,company_welfare,other
0,北京,0.8-1万/月,Python实习-机器学习方向,寰宇优才教育科技（北京）有限公司,150-500人,民营公司,						寰宇优才教育科技（北京）有限公司					,新文化大街,						（能力不足，但有Python开发意向者，可放宽要求提供实习岗位）1.本科以上学历，有良好的数学基础和逻辑建模能力；2.深入理解诸如回归、分类、聚类等机器学习领域的基本概念；3.熟悉推荐引擎、自然语言处理、语音识别、图像识别、人脸识别、神经网络等人工智能领域的相关算法；4.熟练掌握Python语言；5.熟练使用Numpy、Scipy、Matplotlib、Pandas等数值计算库；6.熟练使用sklearn、nlp、opencv等机器学习工具包；7.具有一定的深度学习研发背景，熟悉至少一种深度学习框架，如：TensorFlow、Caffe、Theano、Keras、ConvNet、Torch等；8.在至少一个领域有深入的研究，如：深度神经网络、语义分析、模式识别、机器视觉、量化金融等；9.在强化学习领域有丰富的项目经验及算法实现能力者优先考虑；10.善于分析问题、解决问题，具备丰富的想象力、卓越的学习能力和创造性思维能力，具有良好的团队协作精神，怀有推动人工智能不断发展的理想和使命感。																		,######,无工作经验,五险一金补充医疗保险补充公积金员工旅游交通补贴出国机会年终奖金绩效奖金定期体检弹性工作,招6人
34,北京,1.8-3.6万/月,高级Python后端工程师,达观数据,50-150人,民营公司,						达观数据是全球领先的文本智能处理专家，是一家专注于企业知识管理和文字语义理解的国家高新技术企业。达观数据为企业提供完善的文本挖掘、知识图谱、搜索引擎和个性化推荐等文本智能处理技术服务，是国内唯一一家将自动语义分析技术应用于企业数据化运营的人工智能公司。获得软银赛富、真格基金、方广资本、掌门科技等国内***风投机构的多轮注资。技术团队来自腾讯、百度、阿里、盛大的数据技术部门，以及复旦交大同济等高校的科研精英组成，曾获得ACM CIKM Competition冠军、EMI国际黑客马拉松算法竞赛冠军、ACM KDD-Cup国际数据竞赛亚军等多项国际***竞赛荣誉。公司高度重视核心技术研发，在核心技术NLP领域，达观拥有32项国家发明专利，出版2本人工智能著作，在国际著名学术期刊及Qcon、github、知乎等技术社区发表了100多篇高质量行业技术论文，工程和科研两方面均实力雄厚。迄今为止，达观主办、参与了AI大数据领域数十次大型论坛和峰会，累积获得二十余次全国奖项，多次获得中国大数据和人工智能企业50强。达观数据是上海市大数据产业联盟理事单位、浦东软件园明星/加速孵化企业，同时与复旦、东南、清华等国内外著名学府和研究机构建立并保持良好合作关系。愿与业内同行分享，助力各企业在大数据浪潮来临之际一起破浪前行。现已积累华为、招商银行、浦发银行、中国平安、海航集团、中兴、长虹、海尔、京东、顺丰、中国移动、上汽集团、德勤等数百家企业客户的成功服务经验，覆盖金融、科技、制造、法律、电商、视频、传媒等行业，通过提升企业文本的自动化处理的能力，加快企业智能化转型速度、有效提升企业运营效率和经营业绩。作为***高新技术企业，达观数据拥有CMMI3资质认证、双软认证和ISO9001质量管理体系认证，我们提供安全合规的人工智能服务，充分保障企业的业务稳定与安全。达观数据面向公司全员施行全面薪酬体系与利润分享计划，不仅有各项直接与间接的薪资福利、清晰全面的职业发展规划与晋升通道，更重视对员工和团队价值贡献的长短期激励与培训成长，提供多元化的培养模式与平台，更多发展机会，为你的职业未来赋能：-每周的达观讲堂，公司内外部行业大咖分享，有输入，也有输出，你需要旁征博引，更要为自己的专业实力发声，寻找思维碰撞与共鸣，向前一小步，扩展一大步-核心人才计划：科研专利、国内外技术交流、校企合作、各行业顶尖机构对接，“达摩院”为你提供更广阔的发展空间，带给你全方位的发展和成长-大牛导师1V1，腾讯、阿里、搜狗、盛大的资深团队与你相互探讨、共同超越。深厚的技术底蕴、丰富的工程经验，让我们共同推进、见证NLP应用落地的每一个进步-AI新人培训计划：资深mentor带你玩转各种工具与模型，在高含金量的项目中以高标准实战、成长，快速积累业界有建设性、可落地的领先技术-职业晋升通道：明确的职业发展路径：工程师→高级工程师→技术专家→高级技术专家→资深技术专家→科学家/架构师/研究员-高级/资深AI工程师腾飞计划：管理路线or专家路线？想成为团队的灵魂？想更贴近业务？想单点突破？机会都为你准备好了-12天带薪年假+个人&团队的玩耍基金+年终多薪+期权激励+商业保险、体检+运动健身场馆补贴+节日福利+各项活动-to be continued加入达观，让我们共创人工智能新未来！更多信息，请访问达观数据官网、关注微信公众号、知乎@达观数据					,海淀区知春路 量子芯座大厦20层,"						职位描述：1、负责业务需求分析，将业务需求拆分成独立的业务功能；2、带领技术团队进行软件项目的编码实施、测试和文档编写；3、负责部分核心技术问题的攻关，架构设计，系统优化，协助解决项目开发过程中的技术难题；4、配合项目的整体计划和安排，对业务人员进行技术指导；岗位要求：1、计算机相关专业、本科及以上学历；2、精通Python,熟悉C++者优先；接触过NLP或人工智能算法优先；3、比较好的沟通能力和抗压能力；4、3年以上开发经验；5、熟悉SQL，熟悉Orcale、DB2、SQLSERVER、Mysql数据库应用开发中至少一个；6、熟悉linux/Unix常用操作命令，了解shell；7、具备自然语言处理及机器学习方面的基础理论知识，有相关实战项目经验者优先；8, 具有高度的责任感，工作积极主动、学习能力强、善于总结，有规范化文档编写良好习惯。																		",本科,5-7年经验,五险一金补充医疗保险员工旅游专业培训年终奖金绩效奖金弹性工作定期体检,招2人
35,北京,1-3万/月,python区块链工程师,北京布路诺超链科技有限公司,少于50人,创业公司,						本公司是一个全新有活力的软件开发公司，专业从事区块链应用的开发和销售，具有全行业领先水平的技术实力。简历可发hr@exchangechain.com					,世宁大厦,						1. 参与公司区块链相关应用产品的研发与维护；2. 负责公司区块链底层技术的升级改进；3. 参与区块链相关后台服务的迭代开发； 4. 参与核心系统设计和产品文档编写。任职要求：1. 具备本科及以上学历，至少一年以上互联网或应用软件实战开发经验，熟悉C++/C、Go、Python中的一种或多种开发语言，数学、物理、计算机科学、金融工程专业优先； 2. 精通C++/C、Go、Python中的至少一种或多种开发语言，数学、物理、计算机科学、金融工程专业优先； 3. 精通Linux，熟练掌握Docker容器技术的原理，部署和使用优化，有区块链技术实际项目经验者优先； 4. 熟悉至少一个区块链开源项目，如：Bitcoin、Ethereum、Bitshares、Hyperledger、EOS等，有开源社区贡献经验者优先； －熟悉密码学、安全协议和加密算法，有网络安全项目背景者优先； －熟悉分布式系统架构和P2P网络系统，有大规模高可用的分布式系统开发经验者优先；－熟悉solidity等常用智能合约语言，有实际应用开发者经验者优先；－熟悉PoW，PoS，DPoS，PBFT，Paxos，Raft等共识算法，有相关项目背景者优先；5. 具有较强的团队协作精神、执行力、学习能力、沟通协调能力及良好的职业道德操守																		,######,无工作经验,五险一金餐饮补贴绩效奖金年终奖金弹性工作出国机会员工旅游,招5人
36,北京,2.5-4万/月,高级Python工程师,汇中泰德投资有限公司,500-1000人,民营公司,"						汇中泰德投资有限公司（下称：“汇中泰德”）是一家集战略投资与运营管理于一体的综合型实业投资与投资管理公司，前身为深圳丽斯达日化有限公司(主要运营驰名全国的名族品牌“小护士”化妆品)。汇中泰德是一家横跨快速消费品、商业地产、旅游地产、智能制造、通信、电子信息、物业管理等多个行业的大型投资集团，先后成功运作及控股了“小护士”化妆品、健力宝、中房(中国房地产集团)鸿都、普瑞制药、重庆海外旅业、山河智能、上邦百汇城等国内外知名品牌。汇中泰德旗下科技创投事业部，致力于集成电路研发、物联网和人工智能应用创新项目的孵化培育。汇中泰德拥有物联网和人工智能应用创新项目，基于市场需求，在集成电路、物联网传感器、控制器、移动物联网、云计算、大数据和人工智能等几大领域都进行了长期研究和不断探索。凭借在集成电路、物联网领域的优势，汇中泰德的目标是成为物联网智能服务产业的主要推动者之一。目前，汇中泰德在物联网和人工智能应用领域已启动多个重点项目；未来，智能穿戴、智能制造、云计算、大数据、人工智能、新材料、新工艺将是公司重点关注的领域。行业愿景我们的愿景是“科技使生活更自然、更现实”。我们认为，互联网已经经历了PC互联网、移动互联网，现在正在迈向万物智联时代。未来将从“以设备为中心”进步为“以用户为中心”、""以数据为中心""。万物对人类的服务将变得“主动”，它们通过芯片感知你的生活指标，并主动提供最自然、最舒适的服务。团队介绍从2016年孕育想法到2017年落实立项，团队在万物智联时代，有坚定梦想并深信科技定会让未来生活更自然、更现实。他们来自投资、IT、市场营销、企业经营管理等领域，拥有丰富的商业运营经验和深厚的专业背景，为汇中泰德的发展提供了强大支撑。我们主张“敏捷”：快速响应、拥抱变化；我们主张“扁平化”：去中心化、去官僚化、尊重有共同价值观的每一个成员。我们涉及的是高科技应用类的未知领域，如果你具备扎实的互联网、物联网和人工智能专业基础，务实进取，善于学习和探索、敢于接受挑战和拥抱变化，那就加入我们吧。					",北京市朝阳区酒仙桥中路10号,						<span>1.<span>负责基于Python的多进程高并发应用开发、相关优化以及产品部署，以提升Python服务端性能为主要工作目标 ； 2.搭建高并发系统运行环境，完成系统框架和代码的实现，负责解决生产环境中的技术问题； 3.负责基于Python的相关产品规划、需求、设计、开发、测试等研发工作； 4.研究并跟踪提升服务端性能的前沿技术（基于Python）。  职位要求 1.精通Python应用开发，有较好的C/C++语言基础，有3年以上后台开发经验； 2.精通Python Web框架（Django/Tornado/Flask），精通Python分布式系统(Celery+Tornado+Supervisor)； 3.精通Mysql、Redis、Mongo等常用数据库，具有数据库开发和设计能力； 4.精通多进程多线程和异步框架、有服务端高并发经验，熟悉集群与负载均衡、消息中间件、容灾备份等技术； 5.熟悉Linux操作系统及shell编程； 6.熟悉BootStrap，熟悉HTML，CSS，JavaScript等基本前端技术； 7.有全栈开发经验或大型在线服务开发经验优先。																		,本科,5-7年经验,五险一金交通补贴餐饮补贴通讯补贴,招1人
37,北京,1.5-2万/月,"Software Engineer  Python, Java, Cloud",贵州华芯通半导体技术有限公司,150-500人,合资,						贵州华芯通半导体有限公司贵州华芯通半导体技术公司由贵州省及美国高通公司共同出资成立，注册地为贵州贵安新区，在北京、上海和贵安新区设有研发运营机构。贵州华芯通半导体专注于设计、开发并销售供中国境内使用的先进服务器芯片。华芯通半导体技术有限公司的成立有助于推动中国集成电路产业发展、提升中国芯片产业开发及设计能力，以及推动并实现中国“强芯梦”。华芯通半导体2017校园招聘网申地址 http://campus.51job.com/hxt 我们期待你的加入！					,朝阳区望京东路六号望京国际研发园D座4层,"						Position Description:&#160;This position will be responsible for open source cloud software initiatives for HXT’s ARMv8 based processor targeting data center server market. The engineer will work in HXT’s Software  System Group in Beijing.Main Responsibility:- Feature development in C++, Python, Java and Bash on Linux Platforms- Feature and Solution Test automation using Python and Java frameworks- Work with the Server application and testing teams to refine product and feature requirements- Create scalable software that supports the delivery of cloud based collaboration productsRequired Skills:- Minimum of 4 years of software development experience using Linux or UNIX operating systems- Strong background in one or more of the following areas:system management tools and librariesvirtualization technology, preferably KVM and/or cloud management toolsLinux kernel and/or driver development- Excellent interpersonal and communication skills, good teamwork adaptability, good oral and written English skills, energetic and self-motivated.- It is a plus that experience of data center stack and application development such as DPDK/ODP, LAMP, Hadoop, KVM/LXC, IaaS/PaaS.Education Requirement:- B.S. or M.S. degree with major on Computer Science, EE or Automation etc																		",本科,3-4年经验,######,招若干人
38,北京,0.8-1.5万/月,大数据开发工程师(Python),上海正圆计算机科技有限公司,50-150人,外资（非欧美）,						上海正圆计算机科技有限公司隶属于泰国正大集团，于2011年在上海成立，立足于集团优势面向集团下属贰佰多家企业提供专业的IT技术支持和管理。公司拥有一批优秀的技术人员，目前在北京、天津设有办事处。正大集团是泰籍华人创办的知名跨国企业，在中国以外称作Charoen Pokphand Group（卜蜂集团）。目前，正大集团业务遍及20多个国家和地区，下属400多家公司，员工人数近20万人。正大集团在中国投资额近50亿美元，设立企业两百多家，遍及青海以外的所有省、市、自治区，员工人数超过80，000人，年销售额超过300亿人民币。经过80多年的发展，正大集团形成了以农牧、水产、种子、电信、商业零售为核心，石化、机车、房地产、国际贸易、金融等共同发展的业务格局。					,建国门内大街7号光华长安大厦,						岗位职责：负责正大集团农业大数据相关产品的研发。任职资格：1、本科及以上学历；2、良好的计算机网络、操作系统体系知识，了解linux操作系统、良好的数据结构和算法知识；3、熟练掌握sql语言；4、熟悉python、shell等编程语言；5、熟悉大数据相关技术（Spark、Hadoop、MapReduce、hive、flink、storm）者优先；6、熟悉TensorFlow、R、Julia者优先;																		,######,无工作经验,五险一金补充医疗保险餐饮补贴年终奖金定期体检,招1人
39,北京,10-15万/年,python助教,传智播客教育集团修正分校,1000-5000人,民营公司,"						传智播客成立于2006年, 现有员工2000多人，于2016年底挂牌新三板, 是一家集IT培训、在线教育、少儿教育于一体的高端教育培训机构, 旗下有高端IT教育品牌——黑马程序员、在线教育平台——博学谷、高端少儿教育品牌——酷丁鱼, 并于2017年成立自己的高等教育院校——传智专修学院。传智播客目前开设的课程有Java、Android、PHP、iOS、前端与移动开发、C++、网络营销、大数据、Python、UI设计、平面设计、网页设计、电商设计、电子商务、少儿美术等，涵盖了从编程、设计、移动端开发再到电子商务和营销等泛IT领域的全部内容。并在北京、上海、广州、深圳、武汉、郑州、西安、哈尔滨、长沙、济南、重庆、杭州、南京、成都、石家庄、合肥、太原17个大中城市设有分校，后续还将在全国增设分校，让更多学子可以就近入学，体验到更优质的教学服务。十一年来，传智播客累计培养10余万人，为社会输送了大批IT精英，成为IT培训界的标杆，并荣获“2014~2015年度中国信息技术服务行业IT人才培养示范机构奖”，荣获“2016腾讯网教育年度盛典”公信力教育品牌。同时，为了让更多的人享受到优质的教育资源，传智播客出版书籍50余本，发行90万余册，免费分享视频资料长达97200小时，受到广大IT爱好者的一致好评。传智播客发展迅速，在业界的影响越来越大，已与北京大学、CSDN、淘宝教育、优酷学堂、腾讯课堂达成深度合作。未来，传智播客将打造涵盖中小学基础教育、职业教育、继续教育在内的全套教育生态链，不断将更优质的教育资源惠及更多学子，将传智播客建设成一流的综合性职业教育集团。传智播客始终坚守着“为莘莘学子改变命运而讲课，为千万学生少走弯路而著书”的办学使命，本着“务实、质量、创新、分享、专注、责任”的核心价值观，以“探索教育本源，开辟教育新生态”为终极目标，不断创新与丰富教学模式与教研产品，为推进中国教育事业的持续发展而不懈努力。					",北京市昌平区北七家镇宏福创业园修正大厦3层,						岗位职责：1、熟练掌握课程体系及课程内容；2、能够为学员进行清晰的知识讲解；3、建立学员跟踪报告，清楚掌握学员学习情况；4、分析技术发展行情，熟练掌握相关开发技术；5、快速适应业务，能对业务开发中的bug做到快速定位，并能给出预选解决方案。任职要求：1、 热衷于教育事业，工作责任心强，有良好的团队合作观念，能吃苦，具有一定的抗压能力；2、 能够独立完成程序模块设计和开发工作；3、 熟练掌握Python，深入理解OOP思想，具有很强的分析设计能力，熟悉常用设计模式；4、 熟练掌握HTML、CSS、JavaScript、JQuery；5、 熟练掌握MySQL，MongoDB，Redis 等数据库的开发； 6、 熟练掌握Linux基本命令及shell编程；7、 熟悉GIT等工具，熟练使用PyCharm等开发工具；8、 熟练掌握web框架如：Django、Flask等；9、 熟练掌握爬虫开发，如:scrapy框架及爬虫分布式集群；                                                                    10、熟悉数据分析常用工具及数据可视化工具。																		,大专,2年经验,员工旅游交通补贴餐饮补贴定期体检年终奖金节日福利绩效奖金五险一金,招2人
40,北京,1-1.5万/月,Python就业指导老师(J10736),北京传智播客教育科技有限公司,1000-5000人,民营公司,"						传智播客成立于2006年, 现有员工2000多人，于2016年底挂牌新三板, 是一家集IT培训、在线教育、少儿教育于一体的高端教育培训机构, 旗下有高端IT教育品牌——黑马程序员、在线教育平台——博学谷、高端少儿教育品牌——酷丁鱼, 并于2017年成立自己的高等教育院校——传智专修学院。传智播客目前开设的课程有Java、Android、PHP、iOS、前端与移动开发、C++、网络营销、大数据、Python、UI设计、平面设计、网页设计、电商设计、电子商务、少儿美术等，涵盖了从编程、设计、移动端开发再到电子商务和营销等泛IT领域的全部内容。并在北京、上海、广州、深圳、武汉、郑州、西安、哈尔滨、长沙、济南、重庆、杭州、南京、成都、石家庄、合肥、太原17个大中城市设有分校，后续还将在全国增设分校，让更多学子可以就近入学，体验到更优质的教学服务。十一年来，传智播客累计培养10余万人，为社会输送了大批IT精英，成为IT培训界的标杆，并荣获“2014~2015年度中国信息技术服务行业IT人才培养示范机构奖”，荣获“2016腾讯网教育年度盛典”公信力教育品牌。同时，为了让更多的人享受到优质的教育资源，传智播客出版书籍50余本，发行90万余册，免费分享视频资料长达97200小时，受到广大IT爱好者的一致好评。传智播客发展迅速，在业界的影响越来越大，已与北京大学、CSDN、淘宝教育、优酷学堂、腾讯课堂达成深度合作。未来，传智播客将打造涵盖中小学基础教育、职业教育、继续教育在内的全套教育生态链，不断将更优质的教育资源惠及更多学子，将传智播客建设成一流的综合性职业教育集团。传智播客始终坚守着“为莘莘学子改变命运而讲课，为千万学生少走弯路而著书”的办学使命，本着“务实、质量、创新、分享、专注、责任”的核心价值观，以“探索教育本源，开辟教育新生态”为终极目标，不断创新与丰富教学模式与教研产品，为推进中国教育事业的持续发展而不懈努力。传智播客是一个开放、创新的公司，任何有利于公司产品推广的技术、活动你都可以去实践，没有那么多条条框框，没有冷嘲热讽；传智播客是一个尊重人才的公司，社保、餐补、免费体检一个都不能少；员工是人不是机器，每周两天休息不能少；我们不看学历、不看年龄、不看外貌，只要你有能力，“加爵、加薪”不要也给！					",京顺路99号北京中关村国际学校,						工作职责:1.熟悉python课程体系2.能够为学员进行清晰的知识讲解3.建立学员追踪报告，清楚学员学习情况4.指导学员简历书写，解决学员面试问题 任职资格:1、熟悉Python开发，了解网络爬虫基本知识；2、熟悉Http/Html/Xpath等3、熟悉Scrapy或pyspider，有爬虫经验，熟悉爬虫调度策略；4、有服务器编程经验，熟悉elasticsearch，lucene，hive，redis之中两个，熟悉更多者优先；5、对新技术知识具有浓厚的学习和研究兴趣，动手能力强，有阅读开源项目源码习惯尤佳；6、普通话良好，乐于奉献和分享，有上进心；																		,######,无工作经验,员工旅游交通补贴餐饮补贴定期体检年终奖金节日福利绩效奖金五险一金,招2人
41,北京,1.5-3万/月,Python软件工程师,北京四中网校,150-500人,民营公司,						龙之门教育成立于 2000 年，是国内最早开展在线教育业务的公司之一。2001 年，龙之门教育与北京四中达成校企合作，成立了 K12 在线教育平台“北京四中网校”，龙之门创始人黄向伟担任网校校长。继北京四中成立网校之后，清华、北大、人大等名校的附中一时间均开始试水网校业务。自成立起至今，依据北京四中上百年积淀的教育思想、教育理论，龙之门教育为广大的中国家庭提供开放的教育平台和北京四中最优秀的教育资源，进行跨越时空、突出个性、学生自主学习的教学。北京四中网校秉承了北京四中重基础知识、重创新意识培养的扎实教风，重学生良好学习方法培养的教学思想。2018年10月，龙之门教育召开新闻发布会，完成近亿元人民币 A 轮融资，晟道投资、鼎晖投资联合投资，本轮融资主要用于继续加大教研和技术的开发投入。本轮融资是龙之门成立 18 年来首次融资，正式开启资本化运作。此次牵手资本后，龙之门的战略重心将转向 2B 市场，业务重心转向“赋能 2B 业务”与“大语文”，此前的“北京四中网校”将突出公益性和社会效益。经营“北京四中网校”十余年，龙之门在教学模式输出、课程开发设计、教师培训及考点分析等方面都打下了一定基础。与北京四中等名校的合作，积累了从初一到高三学科的教学资源库。 面向小 B 端线下中小教培机构，龙之门将核心教研体系进行输出，推出 K12 校外教培解决方案“酷蒙课堂”。内含学科知识点、单元和章节、专题和版块，三个不同维度的课程包和技术工具，以帮助提高教师备课的效率、降低备课的难度。面向大 B 端公立学校，龙之门主要提供一套“全流程智慧教育”解决方案，完善校内学习的闭环。以龙之门自适应技术中的网状知识图谱引擎为例，通过上万道大数据筛选出来的重点习题和知识点，标记、搭建出一个相对完整的学科知识图谱，结合学生做题的数据，分析出学生知识点的薄弱与缺陷，为学生提供学情诊断、为学校提供更精准的考题预测。在北京四中网校运营的 18 年里，龙之门一直在帮公立校进行教学信息化改革和翻转课堂的试验，截至目前累计覆盖 3000 多所公立校，覆盖学生 300 多万人、教师 20 万人，积累下了对公业务销售在全国的网络渠道。龙之门教育将过去十余年通过“北京四中网校”业务积累的品牌、教学资源、教研体系、自适应学习系统升级成“酷蒙课堂”解决方案，相信会让教培行业的许多同行受益。龙之门教育诚挚期待您的加入。					,北京市西城区新德街20号中国电影器材公司南楼四层,						岗位职责：1、   负责Python教学产品前端和后端研发。2、   负责教学产品持续优化和版本迭代。3、   钻研、应用、分享相关开发技术。 任职要求：1、  本科以上学历，计算机或相关专业。2、  Python基础扎实，有良好的编码习惯。3、  三年以上Python Web开发经验，熟悉Django框架。4、  熟悉HTML／HTML5、CSS、Javascript、jQuery、AngularJS、Webpack。5、  熟悉ElacticSearch，MongoDB，memcached，Redis。6、  熟悉MySQL数据库开发。7、  熟悉Linux操作系统，熟悉Docker。8、  思维敏捷，具有良好的逻辑思维能力。工作认真负责、积极主动。9、  喜欢研究、使用新技术。10、 有较强的沟通交流能力，有良好的团队意识精神和协作精神，乐于分享。																		,本科,3-4年经验,五险一金餐饮补贴弹性工作定期体检交通补贴补充医疗保险年终奖金,招1人
42,北京,7-12万/年,Python工程师,中包物联网科技（北京）有限公司,50-150人,民营公司,						公司由中包包装研究院有限公司、北京经世万方信息技术有限公司联合创立。基于中包包装研究院物流监测实验室第一代传统物流监测技术以及三十多年的产品包装检测数据、全国公路路谱数据的积累，新公司应用移动互联网、物联网、大数据及人工智能等技术，成功开发完成WL系列货安达？物联网智能物流监测黑匣子终端，并自主构建包装物流生态系统云平台。公司通过货安达？智能物流监测黑匣子动态采集并实时传输物流环境大数据与全国公路路谱动态大数据，应用大数据处理及分析技术，实时传输包括货物位置，道路路况，环境信息，危害信息，安全信息等全面包装物流状态大数据，通过后台模型的建立以及对数据的分析，实现对货损风险点的辨识，聚焦全物流货损风险监测及预警，为企业提供全面物流运输安全监测与降损服务。公司主要产品与服务已广泛应用家用电器、精密仪器设备、电力设备、计算机服务器、钢琴乐器、危险化学品、特种设备、特殊贵重物品、核工业等行业及物流、电商等领域，已与Volvo，空客，国家电网，海尔，海信，华为，联想，富士康，宝洁，联合利华，惠氏，合生元，雀巢，秦始皇帝陵博物馆，阿里巴巴，京东，中核建中，田湾核电，中国原子能研究院、国家邮政局发展研究中心等知名单位建立合作关系。公司重视优秀人才的引进与培养，在用人方面秉承“德才兼备、积极进取、擅于学习、肯于奉献；尊重、吸引、善用、培养、造就；将员工的成长融入到公司的发展中”的理念，在拥有健全的薪酬福利管理体系，并不断完善激励机制，已建立多样灵活的员工职业生涯发展规划机制，培训制度与学习机制，为广大员工营造尊重、和谐、奋进的工作氛围，搭建平等、广阔的发展平台。非常欢迎优秀人才及有识之士加入我公司，与公司共同成长，实现自我价值与公司价值的双赢！					,北京市朝阳区建华南路17号柏联大厦,						 岗位职责：  1、设计和建立物联网云平台和数据设施；   2、优化大数据处理算法及数据库性能，实现大数据的数据挖掘及AI算法；  3、搭建系统开发环境，完成系统框架和核心代码的实现，负责解决开发过程中的技术问题；   4、同业务分析师和算法工程师协作，完成产品化落地；  5、参与软件工程文档、产品文档编写，满足质量要求；  6、做好模块集成、单元测试、模块测试及确认工作；7、解决工程项目中遇到的问题，进行系统功能优化，安全等保证系统安全、稳定和快速运行；     任职要求：1、全日制相关专业本科及以上学历，2年及以上相关工作经验；  2、掌握常见的Python框架，熟悉Flask、Numpy、Pandas  3、精通MySQL，熟悉关系型数据库，懂数据库配置、查询优化者优先；  4、熟练掌握Pycharm、SVN等常见工具；  4、熟悉Socket编程、HTTP、TCP协议等，有网络开发经验；  5、熟悉大数据量、高并发、高性能系统优化者优先；  6、熟悉XML、JSON、protobuf等数据封装方式  7、熟悉Linux常用命令，能独立完成Linux环境的搭建及应用的部署，熟悉Web容器性能调优，根据日志跟踪并定位问题。  8、能承受一定的工作压力，有责任心和上进心，能通过持续学习和完善自身，自信、有担当、执行力强、乐于分享;  9、有物联网、车联网、云计算项目开发经验者优先； 																		,本科,2年经验,######,招1人
43,北京,1.5-2万/月,python后端工程师,北京商高科技有限公司,50-150人,民营公司,						北京商高科技有限公司，是一家人工智能科技公司，主营业务为人工智能技术的研发，人工智能技术的应用开发，智能硬件产品的开发设计等。					,北京市丰台区南四环西路汉威国际广场,						岗位职责：1、	根据项目需求进行后台服务器的开发与维护； 2、数据的收集，整理，分析；任职要求：1、统招本科及以上学历，计算机相关专业，2年以上工作经验；2、熟悉Linux操作系统，熟练使用常用命令，熟悉LAMP和LNMP服务器软件配置；3、精通Python，熟悉Django，Tornado，Flask，了解Caffe、TensorFlow、openCV等深度框架，能独立搭建高可用生产环境；4、熟悉VMware、Openstack、KVM等各种虚拟化及容器技术（Docker）者优先； 5、熟练使用SVN，git等版本管理工具；6、具备数据库设计能力，熟练掌握MySql/MongoDB/Redis者优先；7、具备高并发海量数据处理经验者优先。8、 熟悉HTML、CSS、JavaScript前端技术者优先；9、有爬虫开发经验，熟悉scrapy\pyspider等采集框架优先；																		,本科,2年经验,五险一金专业培训绩效奖金年终奖金股票期权,招5人
44,北京,1-1.5万/月,python 工程师 （爬虫方向）,北京神州新桥科技有限公司,500-1000人,民营公司,"						我公司-北京神州新桥科技有限公司成立于2001年，是一家注册在中关村科技园区的高新技术企业，我们具有健全的管理体制和现代运营理念，是一家it专业服务与解决方案提供商，一直致力于提供切合客户需求的产品和满意的服务。我公司在网络集成、技术服务、视频会议、ip语音、网络存储、uc统一通信等领域均有相当成熟的技术和成功案例,主要服务对象为金融、电信,在it集成行业拥有强大的竞争力。目前我公司拥有的集成资质涵盖主流厂商，国家承认的集成保密资质等,具备非常全面的集成能力：1. 中关村科技园区高新技术企业2. 计算机信息系统集成一级资质3. cisco金牌认证合作伙伴4. cisco公司2001、2002年***售后服务奖5. h3c四星级服务商6. h3c网络产品行业集成商7. h3c语音金牌合作伙伴8. checkpoint、juniper、polycom高级认证经销商9. f5 networks中国地区解决方案合作伙伴10. 锐捷全国区域战略合作伙伴11. 迈普行业合作伙伴12. 通过了iso9001：2000质量体系认证13. 通过了涉及国家秘密的计算机信息系统集成乙级资质认证14. 华为五钻公司目前有将近500名员工,客户服务部260人,目前在全国建立了33个分支机构，拥有超过120位ccie人员,超过70名h3cse，10名h3cte,以及众多ccnp ccnp juniper f5 等专业化认证人员，拥有非凡的集成技术能力。我公司典型服务用户简介:工商银行：连续服务12年，目前覆盖14个一级分行、总行、信用卡中心， 一家全程参与工行网络建设及服务的公司交通银行：连续服务6年，目前覆盖23个一级分行、总行、信用卡中心，在全国服务占有率超过60％中国银行 人民银行 建设银行 农业银行 招商银行 华夏银行 中信银行 浙商银行 大连银行 渤海银行 天津电信 昆明电信 等我公司目前在全国33个地区建立了分支机构办事处，为用户提供全面的金融服务典型实施项目介绍:工商银行总行网络建设及维保项目中行数据中心全国ca系统网络建设项目中行数据中心全网安全准入控制ead项目实施中行南北数据中心灾备网络建设一期、二期工程工行14省内网安全项目实施工行14省高可用项目实施交行34地区内网安全改造项目实施（一期、二期）昆明电线全辖网络升级改造项目华夏银行卡中心网络建设项目（一期）交通银行总行dwdm同城灾备项目交行武汉华东信息中心建设实施项目cisco援川项目主要实施商（阿坝、北川、松潘）随着公司业务的不断发展，渴望更多的优秀人士加盟。公司提供良好的工作环境和优厚的福利报酬，除了为每位员工办理“五险一金”外，同时还提供商业医疗保险（包括人身意外险、门诊、住院）、意外保险，欢迎与我们一起共创辉煌！					",万柳亿城大厦A座1层,						  <span>岗位要求：  1 熟练使用Python/Java的爬虫框架，有良好的数据结构和算法设计基础；  2 熟悉前端的开发技术，html/js，最好会前端开发；  3 熟悉http、tcp/ip协议；  4 熟悉常见的反爬机制及应对策略；  5 会使用正则表达式、Xpath或各种解析提取工具；  6 有3年以上爬虫开发经验。  																		,大专,3-4年经验,五险一金补充医疗保险餐饮补贴通讯补贴年终奖金定期体检,招1人
